Location,TSUM_0,TSUM_1,TSUM_2,TSUM_3,TSUM_4,TSUM_5,BeginSensitivePhaseHeatStress,EndSensitivePhaseHeatStress,HeatSumIrrigationStart,HeatSumIrrigationEnd,OrganGrowthRespiration_0,OrganGrowthRespiration_1,OrganGrowthRespiration_2,OrganGrowthRespiration_3,OrganMaintenanceRespiration_0,OrganMaintenanceRespiration_1,OrganMaintenanceRespiration_2,OrganMaintenanceRespiration_3,MaxAssimilationRate
137_149,180,449.9854001,602.093141,157.0965696,366.5586623,21.81896802,979.8273642,1209.175111,1,1575.733773,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
137_150,180,469.336171,627.9850176,138.6666709,323.5555654,19.25925986,1021.962987,1235.98786,1,1559.543425,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
137_151,180,463.5350547,620.2229606,165.0652145,385.1521671,22.92572425,1009.33126,1248.82323,1,1633.975397,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
137_77,180,464.801332,621.9172753,102.3781893,238.8824417,14.21919297,1012.088534,1189.096797,1,1427.979238,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
137_99,180,455.0115029,608.8182081,110.7816754,258.4905759,15.38634382,990.771526,1174.611386,1,1433.101962,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_100,180,462.2921659,618.5599403,98.85846185,230.6697443,13.73034193,1006.624913,1179.710568,1,1410.380312,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_101,180,424.7941322,568.3865149,140.6859228,328.2671532,19.53971152,924.9742653,1133.86657,1,1462.133723,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_102,180,358.1540768,479.2202437,103.6710597,241.8991393,14.3987583,779.8678913,941.0453802,1,1182.94452,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_104,180,411.550377,550.6659975,136.7190108,319.0110252,18.98875152,896.1364548,1098.935385,1,1417.946411,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_105,180,373.8175566,500.1784209,120.985546,282.2996073,16.80354807,813.974567,994.9815235,1,1277.281131,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_106,180,370.514884,495.7593518,149.0922267,347.8818623,20.70725372,806.7831135,1015.366462,1,1363.248325,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_107,180,472.1578479,631.7605007,144.037478,336.0874486,20.00520529,1028.107088,1247.955827,1,1584.043275,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_108,180,443.697533,593.6797977,144.1573782,336.3672158,20.0218581,966.135755,1181.534709,1,1517.901925,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_109,180,467.4222866,625.4241864,147.2256864,343.5266016,20.44801202,1017.795571,1240.072159,1,1583.598761,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_110,180,468.8920316,627.3907465,145.1830726,338.7605027,20.16431566,1020.995888,1241.465851,1,1580.226353,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_111,180,475.4973018,636.2287841,139.8289307,326.2675049,19.42068483,1035.378632,1251.555017,1,1577.822521,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_112,180,454.9593731,608.748457,145.7813552,340.1564954,20.24741046,990.6580153,1209.489185,1,1549.645681,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_113,180,458.0599395,612.8971022,137.7998181,321.5329089,19.13886364,997.4093894,1208.75686,1,1530.289769,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_114,180,427.0573631,571.4147816,125.1238349,291.9556147,17.37831042,929.9023709,1123.59598,1,1415.551594,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_115,180,440.7457311,589.7302036,164.7950982,384.5218957,22.8882081,959.7083102,1195.271033,1,1579.792929,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_116,180,435.785005,583.0926124,108.0740267,252.1727289,15.0102815,948.9065039,1126.951644,1,1379.124373,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_117,180,430.865531,576.5102176,156.3440988,364.8028971,21.71445818,938.1945225,1163.719847,1,1528.522745,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_119,180,432.0600308,578.1084919,165.6443928,386.5035831,23.00616569,940.7955036,1175.812915,1,1562.316499,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_120,180,463.1142239,619.6598771,140.6565651,328.1986519,19.53563406,1008.414916,1223.430666,1,1551.629318,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_121,180,447.8959086,599.2973426,127.488525,297.473225,17.7067396,975.2775701,1174.681776,1,1472.155001,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_122,180,440.2357341,589.0478133,137.7704514,321.4643866,19.13478493,958.5978098,1167.053999,1,1488.518385,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_123,180,458.2928435,613.2087343,139.3734512,325.2047194,19.35742379,997.9165297,1210.875029,1,1536.079748,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_124,180,437.8243105,585.8212606,149.1739218,348.0724842,20.71860027,953.3470199,1172.819493,1,1520.891977,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_125,180,452.6459375,605.653015,147.1235807,343.2883549,20.43383067,985.6205907,1205.422533,1,1548.710888,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_126,180,425.6920485,569.5879522,161.6165279,377.1052317,22.44674,926.9294464,1156.896529,1,1534.00176,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_127,180,436.0954834,583.5080412,117.1706723,273.3982353,16.2737045,949.5825596,1136.774197,1,1410.172432,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_128,180,395.0626456,528.6049484,152.0815968,354.8570591,21.12244402,860.2350002,1075.749191,1,1430.60625,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_129,180,389.0183257,520.5174781,155.4197458,362.6460735,21.58607582,847.0737064,1064.95555,1,1427.601623,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_137,180,403.7263032,540.1971663,191.5340474,446.9127772,26.60195105,879.0998096,1135.457517,1,1582.370294,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_138,180,392.2401325,524.8283464,167.0210883,389.7158726,23.19737339,854.0890774,1084.089567,1,1473.80544,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_139,180,409.2925649,547.6449812,155.899962,363.7665779,21.65277252,891.2201483,1112.837508,1,1476.604086,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_140,180,417.0640609,558.0434618,148.0538441,345.4589695,20.56303392,908.1423073,1123.161367,1,1468.620336,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_141,180,437.1834191,584.9637298,156.3668837,364.8560619,21.71762275,951.9515013,1178.514033,1,1543.370094,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_142,180,476.2057826,637.1767514,132.7257622,309.6934451,18.43413365,1036.921324,1246.108296,1,1555.801741,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_143,180,466.8827365,624.7022531,150.1335893,350.3117083,20.85188742,1016.620719,1241.718579,1,1592.030287,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_144,180,438.9841724,587.3731884,185.6499543,433.1832266,25.7847159,955.8725781,1212.007315,1,1645.190542,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_145,180,438.5364705,586.7741507,145.3483129,339.1460634,20.1872657,954.8977231,1170.658934,1,1509.804997,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_146,180,459.804978,615.2320128,144.1906653,336.4448857,20.02648131,1001.209149,1219.227656,1,1555.672542,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_147,180,449.2876136,601.159483,177.2486105,413.5800911,24.61786259,978.3079586,1227.695707,1,1641.275798,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_148,180,471.6750277,631.1144737,126.5033593,295.174505,17.56991103,1027.055765,1229.292861,1,1524.467366,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_149,180,460.6082921,616.3068697,120.6007601,281.4017735,16.75010558,1002.958337,1197.515922,1,1478.917695,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_150,180,479.7460099,641.9136753,150.4589188,351.0708105,20.89707207,1044.630044,1272.118604,1,1623.189415,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_151,180,489.453442,654.9024928,143.0646534,333.8175246,19.87009077,1065.767636,1287.420588,1,1621.238113,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_69,180,681.2251487,911.4984384,668.2242876,1559.190004,92.80892891,1483.343774,2260.947875,1,3820.137879,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_70,150.4642779,288.7287496,386.3272002,569.4542626,1328.726613,79.09086987,628.6966858,1244.510212,1,2573.236825,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_71,149.2372335,286.3741509,383.1766808,938.1708621,2189.065345,130.3015087,623.56963,1607.721694,1,3796.787038,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_72,180,398.4028349,533.0742158,293.7377317,685.3880405,40.79690721,867.5081448,1225.214782,1,1910.602823,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_76,180,440.2667061,589.0892547,87.75287818,204.7567157,12.18789976,958.6652502,1117.108839,1,1321.865555,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_78,180,446.1822931,597.0044767,85.30038284,199.0342266,11.8472754,971.5462326,1128.487153,1,1327.521379,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_79,180,444.04023,594.138336,81.8634803,191.0147873,11.36992783,966.8819657,1120.042046,1,1311.056834,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_98,180,447.75671,599.1110909,82.22483408,191.8579462,11.42011585,974.97447,1129.092635,1,1320.950581,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
138_99,180,459.9181496,615.3834397,114.1382428,266.3225665,15.85253373,1001.455577,1189.439832,1,1455.762399,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_100,180,400.0075446,535.2213625,105.471533,246.1002436,14.64882404,871.0023436,1040.70044,1,1286.800684,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_101,180,469.4418627,628.126436,122.8341248,286.6129578,17.06029512,1022.193126,1220.402423,1,1507.015381,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_103,175.5518217,336.869712,450.741164,280.2310372,653.87242,38.92097742,733.5219363,1067.841913,1,1721.714333,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_104,180,395.1759672,528.7565759,222.1138818,518.2657241,30.84915027,860.481754,1146.046425,1,1664.312149,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_105,180,360.4558211,482.3000424,111.5978263,260.394928,15.49969811,784.8798584,954.3536898,1,1214.748618,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_106,180,492.9057751,659.5218118,52.22424197,121.8565646,7.253366946,1073.284969,1204.651829,1,1326.508393,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_107,180,517.3053888,692.1691823,177.780998,414.8223286,24.6918053,1126.414269,1387.255569,1,1802.077898,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_108,180,535.6555422,716.7222044,177.9184454,415.1430392,24.71089521,1166.371082,1430.296192,1,1845.439231,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_109,180,496.2196837,663.9559149,157.9454161,368.5393042,21.93686336,1080.500889,1318.121015,1,1686.660319,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_110,180,444.1986033,594.3502439,168.9229933,394.153651,23.46152687,967.2268179,1207.471841,1,1601.625491,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_111,180,460.1205406,615.6542445,224.5067159,523.8490037,31.18148834,1001.896276,1300.281501,1,1824.130505,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_112,180,464.8779057,622.019733,183.404168,427.9430586,25.47280113,1012.255271,1270.301807,1,1698.244865,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_113,180,425.5497399,569.3975394,166.0238489,387.3889807,23.05886792,926.6195746,1160.971128,1,1548.360109,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_114,180,419.1496755,560.8340729,135.9094182,317.1219758,18.8763081,912.6836597,1115.893167,1,1433.015142,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_115,180,426.4821295,570.6451029,169.4297643,395.3361166,23.53191173,928.6498201,1166.556997,1,1561.893113,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_116,180,444.4208944,594.6476756,136.4923912,318.4822461,18.95727657,967.7108489,1175.560961,1,1494.043207,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_117,180,441.3170002,590.4945778,114.6154561,267.4360642,15.91881336,960.9522287,1146.427034,1,1413.863098,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_118,180,428.8593366,573.8258729,100.8059262,235.2138278,14.00082309,933.8261047,1103.491136,1,1338.704963,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_119,180,429.2433244,574.3396595,156.5794219,365.3519844,21.74714195,934.6622248,1160.162406,1,1525.51439,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_120,180,435.7513879,583.0476317,152.1164108,354.9382918,21.12727929,948.8333038,1170.91543,1,1525.853722,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_121,180,462.4369932,618.7537233,149.5258081,348.8935522,20.76747336,1006.94027,1230.716525,1,1579.610077,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_122,180,416.6551295,557.4963001,157.6619271,367.8778298,21.89748989,907.2518736,1131.813357,1,1499.691187,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_123,180,436.101333,583.5158682,152.8497013,356.649303,21.2291252,949.5952971,1172.466903,1,1529.116206,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_124,180,462.1914779,618.425217,150.5160021,351.2040048,20.90500031,1006.405669,1231.132697,1,1582.336702,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_125,180,433.0259166,579.4008743,150.2780486,350.64878,20.87195121,942.8986859,1162.704839,1,1513.353619,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_126,180,378.422856,506.3404411,164.2162473,383.1712436,22.80781214,824.0024441,1048.979544,1,1432.150788,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_127,180,428.5654354,573.4326249,173.7500003,405.4166673,24.13194451,933.1861453,1175.748061,1,1581.164728,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_128,180,388.0392628,519.2074643,167.2886056,390.3400797,23.23452857,844.9418313,1074.535333,1,1464.875412,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_129,180,407.557318,545.323172,148.9071132,347.4499308,20.68154352,887.4417094,1101.787603,1,1449.237534,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_137,175.4789447,336.729867,450.5540474,148.8065294,347.2152352,20.66757354,733.2174287,936.0904438,1,1283.305679,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_138,180,397.9306541,532.4424246,138.1061116,322.2475937,19.1814044,866.4799878,1068.47919,1,1390.726784,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_139,180,405.7740605,542.9371232,136.048213,317.4458303,18.89558515,883.5587289,1084.759397,1,1402.205227,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_140,180,398.2669655,532.8924186,171.1596592,399.3725381,23.77217491,867.2122938,1102.319043,1,1501.691581,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_141,180,419.5507902,561.3707757,159.4812566,372.122932,22.15017455,913.5570728,1140.402823,1,1512.525755,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_142,180,425.1990347,568.9282859,148.6943547,346.9534943,20.65199372,925.8559263,1142.821675,1,1489.77517,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_143,180,467.1827732,625.1037106,124.6694047,290.8952776,17.31519511,1017.274038,1216.955888,1,1507.851166,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_144,180,451.6295975,604.2931235,203.6394183,475.1586426,28.28325256,983.4075462,1259.562139,1,1734.720782,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_145,180,440.3539092,589.2059349,143.086369,333.8681943,19.87310682,958.8551319,1172.646213,1,1506.514407,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_146,180,438.7217791,587.0220989,172.4191148,402.3112678,23.9470993,955.3012262,1198.162993,1,1600.474261,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_147,180,455.6843616,609.718512,149.5511502,348.9526838,20.7709931,992.2366521,1214.954024,1,1563.906708,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_148,180,460.0617004,615.5755147,139.6527375,325.8563875,19.39621356,1001.768153,1215.289953,1,1541.14634,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_149,180,473.2124479,633.1715852,154.7498989,361.0830974,21.49304153,1030.403443,1261.133932,1,1622.217029,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_150,180,485.1209403,649.1054836,141.2921703,329.6817307,19.62391256,1056.333766,1275.518594,1,1605.200325,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_70,180,466.5609431,624.2716845,86.77141521,202.4666355,12.05158546,1015.920025,1177.604043,1,1380.070678,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_71,70,60.6923163,81.20802886,814.7187359,1901.010383,113.1553801,132.1553817,956.6190811,1,2857.629465,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_74,180,538.2592549,720.2060453,959.8569797,2239.666286,133.3134695,1172.040575,2218.32228,1,4457.988566,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_75,77.96780989,149.6139055,200.1876201,171.5834959,400.3614904,23.83104112,325.7790112,521.3850215,1,921.7465119,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_78,180,471.0857295,630.3259762,68.53224167,159.9085639,9.518366906,1025.772589,1169.943947,1,1329.852511,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_79,180,452.0064557,604.7973703,92.57266718,216.0028901,12.8573149,984.2281415,1149.376493,1,1365.379383,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_80,180,460.6319874,616.3385748,163.2190667,380.8444889,22.66931484,1003.009933,1240.189629,1,1621.034118,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_98,180,446.512413,597.4461864,88.52033576,206.5474501,12.29449109,972.265057,1132.478935,1,1339.026385,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
139_99,180,449.8428428,601.9023953,85.84032311,200.2940872,11.92226711,979.5169506,1137.585561,1,1337.879648,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
140_100,180,450.6380384,602.9663894,122.1782292,285.0825348,16.96919851,981.248461,1175.782657,1,1460.865192,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
140_101,180,509.0311559,681.0980255,143.4665307,334.7552383,19.92590706,1108.397418,1333.595712,1,1668.35095,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
140_102,180,461.1915063,617.0872268,134.9357851,314.8501652,18.74108128,1004.228266,1213.214518,1,1528.064683,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
140_103,70,65.52537795,87.67480149,981.4385831,2290.02336,136.3109144,142.6792033,1134.638763,1,3424.662123,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
140_104,165.3863452,317.3629868,424.6406162,103.8937531,242.4187572,14.42968794,691.0467291,845.8973561,1,1088.316113,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
140_105,132.8292227,254.8885085,341.0480043,85.55256733,199.6226571,11.88230103,555.0107522,681.4890801,1,881.1117372,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
140_106,180,376.1853025,503.3465316,131.9294496,307.8353824,18.32353468,819.1302503,1011.461284,1,1319.296666,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
140_107,180,519.7307395,695.4143698,222.6915636,519.6136483,30.92938386,1131.695385,1437.836673,1,1957.450321,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
140_108,180,499.5783745,668.4499377,158.8856327,370.7331429,22.067449,1087.81432,1326.913945,1,1697.647088,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
140_109,180,532.3892491,712.3518122,142.8793945,333.3852538,19.84436036,1159.258844,1387.620456,1,1721.00571,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
140_110,180,482.0568243,645.00561,156.8456039,365.9730757,21.78411167,1049.661761,1283.908038,1,1649.881114,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
140_111,180,416.8351332,557.7371501,168.0919239,392.214489,23.34610056,907.6438253,1142.664207,1,1534.878696,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
140_112,180,395.4883802,529.1745932,169.4409604,395.3622409,23.53346674,861.1620222,1094.103934,1,1489.466175,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
140_113,180,425.6987367,569.5969012,119.0898344,277.8762802,16.54025479,926.9440097,1114.385472,1,1392.261752,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
140_114,180,411.2530642,550.2681845,91.60215573,213.7383633,12.72252164,895.4890665,1053.123404,1,1266.861768,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
140_115,180,455.8077848,609.8836558,147.8620392,345.0114248,20.53639435,992.5054019,1213.55348,1,1558.564905,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
140_116,180,419.4161975,561.1906868,126.6699751,295.5632752,17.59305211,913.2640019,1107.276859,1,1402.840135,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
140_117,180,423.6792403,566.8947582,134.6726471,314.2361765,18.70453433,922.5466275,1125.246646,1,1439.482822,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
140_118,180,440.1596211,588.9459719,131.2913189,306.3464107,18.23490542,958.4320763,1160.396912,1,1466.743323,0.306,0.315,0.338,0.291,0.005,0.015,0.0075,0.005,30
