Location, TSUM1, TSUM2, TSUM3, TSUM4, TSUM5, TSUM6,BeginSensitivePhaseHeatStress,EndSensitivePhaseHeatStress,HeatSumIrrigationStart,HeatSumIrrigationEnd
103_141,171.3084803,328.7270839,439.8460983,216.4270815,504.9965234,30.0593169,715.7916504,985.0002637,1,1489.996787
103_142,177.8735279,341.3248781,456.7023017,247.1263081,576.6280521,34.32309837,743.2229036,1045.153488,1,1621.78154
103_143,180,348.3931723,466.1598784,164.6209291,384.1155013,22.86401795,758.6138653,979.1739799,1,1363.289481
103_144,180,347.6498033,465.1652298,200.9049183,468.7781427,27.9034609,756.9952055,1013.719951,1,1482.498094
103_145,171.8401775,329.7473678,441.2112668,208.7469611,487.0762425,28.99263351,718.0132826,979.7055957,1,1466.781838
103_146,167.1564583,320.7596904,429.1855013,181.5447824,423.6044922,25.21455313,698.4429316,931.4899741,1,1355.094466
103_147,166.0248293,318.5881862,426.2799674,192.4913645,449.1465172,26.73491176,693.7145575,937.3595181,1,1386.506035
103_148,180,369.1831307,493.9774285,190.5901371,444.7103198,26.47085239,803.8832678,1053.750696,1,1498.461016
103_149,180,356.8262369,477.4435564,192.9830681,450.2938254,26.80320392,776.9765665,1027.252861,1,1477.546687
103_65,176.8339532,339.3300184,454.0331232,158.5016465,369.8371751,22.01411759,738.8791668,951.8647881,1,1321.701963
103_66,180,363.5623959,486.4567269,139.1158469,324.6036427,19.32164542,791.6443156,989.1349697,1,1313.738612
103_67,180,356.6131283,477.1584112,164.6608794,384.2087186,22.86956661,776.5125302,998.4324189,1,1382.641138
103_68,168.9055909,324.1161341,433.6765175,189.8451131,442.9719306,26.36737685,705.7514694,947.6377647,1,1390.609695
103_69,180,365.7734016,489.4151149,124.4196682,290.3125591,17.28050949,796.4587027,979.6081847,1,1269.920744
103_70,180,379.9155854,508.3377551,170.0230392,396.7204248,23.61431102,827.2528098,1058.27638,1,1454.996804
103_71,180,357.6100646,478.49234,136.622491,318.7858123,18.97534599,778.6833239,972.7248957,1,1291.510708
103_72,180,359.8611467,481.5043513,118.4261116,276.3275937,16.44807107,783.5849758,959.7916096,1,1236.119203
103_74,180,346.0943177,463.0839462,156.2367953,364.5525224,21.69955493,753.6081904,965.4150593,1,1329.967582
103_75,180,423.4406038,566.5754558,160.0457333,373.4400442,22.22857408,922.0270049,1150.061793,1,1523.501837
103_76,180,352.6886983,471.9074132,70.50638004,164.5148867,9.792552791,767.9672219,895.1024915,1,1059.617378
103_77,178.8572112,343.2124866,459.227975,177.096478,413.2251153,24.59673308,747.3331046,979.5369397,1,1392.762055
103_78,180,349.2490472,467.3050632,177.5961357,414.3909832,24.66612998,760.4775029,994.1502461,1,1408.541229
103_79,180,363.293138,486.0964522,76.92719538,179.4967892,10.6843327,791.0580159,926.3167856,1,1105.813575
103_80,180,363.5460644,486.4348749,171.1603878,399.3742382,23.77227611,791.6087543,1021.141327,1,1420.515565
103_81,180,346.4225986,463.5231953,176.7888665,412.5073552,24.55400926,754.3230104,986.7346604,1,1399.242016
103_82,180,361.1986584,483.2939796,142.6839154,332.929136,19.81721049,786.4973605,987.1765534,1,1320.105689
103_83,180,369.5981264,494.5327044,169.6761903,395.9111107,23.56613756,804.7869062,1033.807021,1,1429.718132
103_84,180,348.7929699,466.6948189,186.4172366,434.9735521,25.89128289,759.4844105,1001.905025,1,1436.878578
103_86,180,382.0449935,511.1869631,157.725536,368.0262506,21.90632446,831.889521,1050.957493,1,1418.983743
103_87,180,387.8702841,518.9813661,177.5914722,414.3801018,24.66548227,844.5738862,1084.443122,1,1498.823224
103_88,180,402.9419176,539.1476363,172.2798034,401.9862079,23.92775049,877.3918375,1114.369357,1,1516.355565
103_89,180,390.3587649,522.3110235,155.4491453,362.7146723,21.59015908,849.9924657,1068.118934,1,1430.833606
103_90,180,359.8179004,481.4464865,183.8010568,428.8691324,25.52792457,783.4908086,1025.065444,1,1453.934576
103_91,180,395.5066556,529.1990463,188.7772898,440.4803429,26.21906805,861.2018163,1113.482992,1,1553.963335
103_92,180,401.2901343,536.9375037,195.1595295,455.3722354,27.10549023,873.7951376,1133.387168,1,1588.759403
103_93,180,406.4025921,543.7781162,201.6519135,470.5211314,28.00721023,884.9273343,1151.832622,1,1622.353753
103_94,180,417.844705,559.0879856,211.9769568,494.6128991,29.44124402,909.8421323,1188.909647,1,1683.522546
103_95,180,399.7141624,534.8288088,211.3509026,493.152106,29.35429205,870.3635141,1145.893874,1,1639.04598
103_96,180,393.8038936,526.9207027,202.8811239,473.389289,28.17793389,857.494112,1123.60572,1,1596.995009
103_97,180,409.7976093,548.3207449,215.3229103,502.420124,29.90595979,892.3198648,1173.441265,1,1675.861389
103_98,180,418.8329305,560.4102591,206.7539579,482.4259017,28.71582751,911.9939585,1185.997147,1,1668.423049
103_99,180,401.4325909,537.1281146,163.1171441,380.6066696,22.65515893,874.1053317,1101.67785,1,1482.284519
104_100,180,409.3255466,547.6891117,208.4816584,486.4572029,28.95578591,891.2919649,1165.496317,1,1651.95352
104_101,180,428.5242039,573.377456,191.5100156,446.8567031,26.5986133,933.0963652,1193.411675,1,1640.268379
104_102,180,572.3242344,765.7859475,142.5770591,332.6798045,19.80236934,1246.215868,1480.687241,1,1813.367046
104_103,180,600.1643557,803.0368141,154.3054536,360.0460583,21.43131302,1306.836752,1557.506623,1,1917.552682
104_104,180,566.5429937,758.0504846,162.3224421,378.752365,22.54478365,1233.62742,1486.915921,1,1865.668285
104_105,180,548.177132,733.4764443,158.0046161,368.6774374,21.94508558,1193.636403,1439.658192,1,1808.33563
104_106,180,498.9459173,667.6036921,139.8573013,326.3337029,19.42462519,1086.437166,1306.406911,1,1632.740614
104_107,180,557.8366362,746.401133,154.2404768,359.8944458,21.42228846,1214.669633,1458.478246,1,1818.372692
104_108,180,536.1658113,717.4049588,152.4101965,355.6237918,21.16808287,1167.482175,1405.980967,1,1761.604758
104_109,180,519.2202061,694.7312617,156.7486126,365.7467626,21.77064065,1130.583716,1370.70008,1,1736.446843
104_110,180,528.2419923,706.8026659,155.1705069,362.0645161,21.55145931,1150.228338,1390.215165,1,1752.279681
104_111,180,523.5071484,700.4673112,177.0316467,413.0738422,24.58772873,1139.918382,1401.006106,1,1814.079948
104_112,180,539.321683,721.627604,160.9707799,375.5984863,22.35705278,1174.353975,1421.920067,1,1797.518553
104_113,180,542.3721647,725.7092345,173.6897349,405.2760481,24.12357432,1180.996291,1441.771134,1,1847.047182
104_114,180,381.6465692,510.6538603,179.422698,418.652962,24.91981919,831.0219663,1071.723127,1,1490.376089
104_115,180,380.6094307,509.2661397,190.533841,444.5789622,26.46303349,828.7636337,1080.409411,1,1524.988374
104_116,180,404.2155348,540.8517719,121.4886481,283.4735122,16.87342336,880.165094,1066.555955,1,1350.029467
104_117,180,403.2324995,539.536443,186.187989,434.438641,25.85944294,878.0245693,1128.956932,1,1563.395573
104_118,180,415.2411781,555.6043933,185.7143095,433.3333887,25.79365412,904.1730442,1156.559881,1,1589.89327
104_119,180,378.9846666,507.0921596,594.1063419,1386.248131,82.51476978,825.225767,1480.183168,1,2866.431299
104_120,180,401.6160059,537.373529,184.0298904,429.4030776,25.55970702,874.5047114,1123.019425,1,1552.422503
104_121,180,388.4330386,519.7343474,175.9872095,410.6368221,24.442668,845.7992643,1084.154595,1,1494.791418
104_122,180,416.6922035,557.5459061,211.3198441,493.0796362,29.34997837,907.3326008,1185.557954,1,1678.63759
104_123,180,385.1769123,515.3775588,192.5800231,449.3533871,26.74722545,838.7091641,1093.134494,1,1542.487881
104_124,180,388.9277353,520.3962655,179.0175148,417.7075344,24.86354374,846.8764489,1088.341516,1,1506.04905
104_125,180,393.3856201,526.361041,178.4542018,416.3931376,24.78530583,856.5833362,1098.200863,1,1514.594001
104_126,180,359.708743,481.3004308,165.4639991,386.0826646,22.98111101,783.253122,1006.473173,1,1392.555837
104_127,180,381.4483089,510.3885823,193.2130387,450.8304235,26.83514428,830.5902613,1085.04993,1,1535.880353
104_128,180,372.0392429,497.7989871,178.7586688,417.1035605,24.82759291,810.1023516,1048.596899,1,1465.700459
104_129,180,377.6980423,505.3706201,180.0309149,420.0721348,25.00429376,822.424188,1063.099577,1,1483.171712
104_130,180,376.9031499,504.3070316,206.9313945,482.8399204,28.74047148,820.6933376,1088.141576,1,1570.981496
104_131,180,382.050511,511.1943458,146.2485533,341.2466244,20.31229909,831.9015353,1039.49341,1,1380.740034
104_132,180,355.4731391,475.6330735,208.4871575,486.4700341,28.95654968,774.0302437,1039.59337,1,1526.063404
104_133,175.1867722,336.1692117,449.8038748,209.9110016,489.792337,29.1543058,731.9966215,995.8840881,1,1485.676425
104_134,180,361.1355806,483.2095798,191.3315403,446.4402606,26.57382506,786.3600108,1035.676701,1,1482.116961
104_135,171.7242728,329.5249561,440.9136737,157.3967854,367.2591659,21.86066466,717.5289889,927.8354151,1,1295.094581
104_136,180,346.9932128,464.2866932,176.070713,410.8316636,24.45426572,755.5655028,987.350619,1,1398.182283
104_137,180,359.1431951,480.5437118,209.1835816,488.0950237,29.05327525,782.0216614,1048.870488,1,1536.965512
104_138,178.2463087,342.0402142,457.6594416,167.324874,390.4247061,23.23956586,744.7805229,967.0245299,1,1357.449236
104_139,167.2896828,321.0153374,429.5275641,188.076454,438.8450593,26.12172975,698.9995938,938.6193555,1,1377.464415
104_140,166.5316086,319.5606545,427.5811574,180.0515295,420.1202355,25.0071569,695.832073,927.1933414,1,1347.313577
104_141,168.5788231,323.4890931,432.837519,200.4489524,467.7142223,27.84013231,704.3861099,956.7755646,1,1424.489787
104_142,177.78644,341.1577635,456.4786976,207.0858301,483.2002702,28.76192087,742.8590174,1004.722291,1,1487.922561
104_143,166.4105527,319.328358,427.2703382,206.6400595,482.1601387,28.70000828,695.3262556,953.2387557,1,1435.398894
104_144,179.8551028,345.1273595,461.790129,169.5931591,395.7173713,23.55460545,751.5026731,976.5106477,1,1372.228019
104_145,164.6629086,315.9747707,422.7831439,180.2751726,420.6420693,25.03821844,688.0239374,919.0330872,1,1339.675157
104_146,178.2486323,342.044673,457.6654075,176.744278,412.4033153,24.54781641,744.7902316,976.4543585,1,1388.857674
104_147,161.4036659,309.7205481,414.4148179,177.1861264,413.4342949,24.60918424,674.4055879,901.3214925,1,1314.755787
104_148,180,356.2989458,476.7380261,169.3669994,395.1896651,23.52319438,775.8284088,1002.403971,1,1397.593636
104_149,172.5890941,331.1844781,443.1341608,148.0344703,345.413764,20.56034311,721.1425396,922.3531092,1,1267.766873
104_67,178.9004708,343.2954981,459.3390468,144.1979155,336.4618029,20.02748829,747.5138593,946.8324605,1,1283.294263
104_68,180,354.634024,474.5103139,133.0500783,310.4501827,18.47917756,772.2031002,962.1944162,1,1272.644599
104_69,180,373.6381505,499.9383705,155.0099823,361.6899586,21.52916422,813.5839166,1028.586503,1,1390.276462
104_70,180,357.3943112,478.2036559,137.0996863,319.8992679,19.04162311,778.2135284,972.6976534,1,1292.596921
104_71,169.4184882,325.1003424,434.9934159,190.9500405,445.5500944,26.52083897,707.8945484,951.0437987,1,1396.593893
104_72,180,351.3631455,470.1337862,395.0472119,921.7768276,54.86766836,765.0808773,1216.544144,1,2138.320971
104_73,180,716.8757639,959.1999659,81.49314561,190.1506731,11.31849245,1560.971734,1757.568875,1,1947.719548
104_74,176.4833278,338.6571967,453.1328688,146.9732561,342.9375976,20.41295226,737.4141212,938.7633216,1,1281.700919
104_75,180,688.8636196,921.7189277,49.25757776,114.9343481,6.84133025,1499.976276,1659.840125,1,1774.774473
104_76,180,368.4138542,492.9481149,170.9221086,398.8182534,23.73918177,802.2081953,1032.284078,1,1431.102331
104_77,180,362.4973205,485.0316261,116.0934874,270.8848039,16.12409548,789.3251515,963.622434,1,1234.507238
104_78,180,360.2486915,482.0228972,128.7741067,300.4729156,17.88529261,784.428841,971.0456954,1,1271.518611
104_79,180,375.4643622,502.3818931,156.1705415,364.3979302,21.69035301,817.560428,1034.016797,1,1398.414727
104_80,180,366.9254242,490.9565535,159.2479845,371.5786303,22.11777564,798.9671912,1017.129962,1,1388.708592
104_81,180,372.5735168,498.5138606,163.2685602,380.9599738,22.67618894,811.2657142,1034.355938,1,1415.315911
104_82,180,367.6271009,491.8954167,148.4372858,346.3536668,20.61628971,800.4950676,1007.959803,1,1354.31347
104_83,180,362.5587524,485.1138237,179.7402314,419.3938731,24.96392104,789.4589173,1027.412807,1,1446.806681
104_84,176.6718889,339.0190301,453.6170122,168.6317857,393.4741665,23.42108136,738.2020009,961.267828,1,1354.741995
104_85,180,365.2392278,488.7003753,178.632199,416.8084643,24.81002766,795.2955581,1032.571802,1,1449.380266
104_89,180,376.4807902,503.7419024,163.4974822,381.4941251,22.70798366,819.7736643,1043.720175,1,1425.2143
104_90,180,377.3362361,504.8865131,179.7066726,419.3155693,24.9592601,821.6363676,1061.929422,1,1481.244991
104_91,180,392.6535814,525.3815526,183.1284971,427.2998265,25.43451351,854.9893476,1101.163631,1,1528.463457
104_92,180,409.6231789,548.0873521,227.8327561,531.6097641,31.64343837,891.9400487,1185.543287,1,1717.153051
104_93,180,387.2328482,518.1284589,143.0050325,333.678409,19.86181008,843.185892,1048.36634,1,1382.044749
104_94,180,399.4025822,534.4119059,184.9294707,431.5020983,25.68464873,869.6850594,1118.743959,1,1550.246057
104_95,180,393.86486,527.0022775,183.2758576,427.6436678,25.45498025,857.6268642,1104.142995,1,1531.786663
104_96,180,404.108063,540.7079716,215.4554999,502.7294997,29.92437501,879.931078,1160.271535,1,1663.001034
104_97,180,396.7879794,530.9134936,207.7639217,484.7824839,28.85610026,863.9918538,1135.465395,1,1620.247879
104_98,180,377.5454405,505.1664345,200.1218002,466.950867,27.79469449,822.0919029,1082.833675,1,1549.784542
104_99,180,394.1826945,527.427549,201.6595055,470.5388462,28.00826468,858.3189375,1123.269749,1,1593.808595
105_100,180,383.1290206,512.637422,174.0466467,406.1088423,24.1731454,834.2499519,1069.813089,1,1475.921932
105_101,180,387.7048025,518.759947,195.5077075,456.1846507,27.15384828,844.2135558,1101.972457,1,1558.157108
105_102,180,384.2642251,514.1563575,196.4229269,458.3201626,27.28096209,836.7218197,1094.843509,1,1553.163672
105_103,180,376.2409412,503.4209777,196.5970021,458.7263382,27.30513921,819.2514015,1076.258921,1,1534.985259
105_104,180,587.8726397,786.5901517,134.3108019,313.391871,18.65427805,1280.071973,1508.773593,1,1822.165464
105_105,180,564.8772168,755.8216282,175.9438321,410.5356082,24.43664337,1230.00025,1496.642677,1,1907.178285
105_106,180,539.6470882,722.0630053,147.11335,343.2644832,20.43240974,1175.062533,1408.823443,1,1752.087927
105_107,180,581.1679951,777.6191485,75.02545736,175.0594005,10.42020242,1265.472846,1433.812601,1,1608.872001
105_108,180,554.7808235,742.3123695,153.4497359,358.0493836,21.31246333,1208.015709,1450.542929,1,1808.592313
105_109,180,585.0101326,782.7600367,124.8288059,291.2672137,17.33733417,1273.838965,1492.598975,1,1783.866189
105_110,180,563.5858093,754.0936885,204.5656716,477.3199004,28.41189886,1227.188255,1522.245169,1,1999.56507
105_111,180,492.0315709,658.352102,133.1624199,310.712313,18.49478055,1071.381421,1283.546093,1,1594.258406
105_112,180,611.892697,818.7296651,151.651927,353.8544962,21.06276765,1332.374802,1582.274289,1,1936.128785
105_113,180,549.5781183,735.3510034,170.3442978,397.4700282,23.65893027,1196.687001,1455.27342,1,1852.743448
105_114,180,419.4218522,561.1982529,185.4883299,432.8061031,25.76226807,913.2763147,1166.108435,1,1598.914538
105_115,180,405.9903037,543.2264627,194.8016866,454.5372686,27.05578983,884.0295909,1144.018453,1,1598.555722
105_116,180,404.6778054,541.470303,167.1513917,390.0199139,23.21547109,881.171672,1113.2995,1,1503.319414
105_117,180,416.4760418,557.2566757,204.8182667,477.9092889,28.44698151,906.8619164,1178.550984,1,1656.460273
105_118,180,385.2369917,515.4579467,193.8873958,452.4039235,26.92880499,838.8399848,1094.582334,1,1546.986258
105_119,180,396.9072846,531.0731273,226.4310085,528.3390197,31.4487512,864.2516367,1154.41142,1,1682.75044
105_120,180,372.0300311,497.7866614,205.9797318,480.6193741,28.6082961,810.0822931,1075.796424,1,1556.415798
105_121,180,400.9892691,536.5349376,221.6750496,517.2417823,30.78820136,873.1400142,1159.199256,1,1676.441039
105_122,180,396.8601117,531.0100086,204.636375,477.484875,28.42171878,864.1489193,1132.506495,1,1609.99137
105_123,180,407.8745634,545.7476553,172.3365923,402.1187153,23.93563784,888.1325001,1125.958811,1,1528.077526
105_124,180,393.5958977,526.6423984,185.1474534,432.0107246,25.71492411,857.0412083,1105.385749,1,1537.396474
105_125,180,421.3295799,563.7508464,181.7744158,424.1403035,25.24644666,917.4303247,1166.854842,1,1590.995146
105_126,180,389.4822153,521.1381754,172.5620285,402.644733,23.96694842,848.0838097,1083.182419,1,1485.827152
105_127,180,386.6757355,517.3830264,194.6849368,454.2648525,27.03957458,841.9727988,1098.743699,1,1553.008551
105_128,180,382.4749119,511.7622062,157.3350533,367.1151244,21.85209076,832.8256534,1051.572171,1,1418.687296
105_129,180,373.2096491,499.3650235,216.2589273,504.6041637,30.03596215,812.6508698,1088.8336,1,1593.437764
105_130,180,365.0565322,488.4559235,192.3505256,448.817893,26.7153508,794.8977449,1045.862981,1,1494.680874
105_131,180,358.3315562,479.4577161,488.3580095,1139.502022,67.82750137,780.2543464,1326.147282,1,2465.649304
105_132,180,359.6011668,481.1564908,184.6747008,430.907635,25.64926401,783.0188787,1025.432358,1,1456.339993
105_133,180,348.4391579,466.2214085,201.5632258,470.3141935,27.9948925,758.7139974,1016.223792,1,1486.537986
105_134,180,379.3072444,507.5237777,189.1136421,441.2651647,26.26578364,825.9281688,1075.944664,1,1517.209829
105_135,172.7282399,331.4514875,443.4914269,192.2058079,448.4802184,26.69525112,721.7239431,967.1487223,1,1415.628941
105_136,168.9648874,324.2299192,433.8287652,217.2780325,506.9820759,30.17750454,705.9992326,975.336717,1,1482.318793
105_137,173.7645321,333.4400482,446.1521773,203.6969589,475.292904,28.29124431,726.0539642,983.2891844,1,1458.582088
105_138,177.415244,340.4454684,455.5256268,198.1376901,462.3212769,27.51912365,741.30802,994.1087853,1,1456.430062
105_139,176.4487604,338.5908647,453.0441148,206.1701157,481.0636033,28.63473832,737.2696857,997.8050952,1,1478.868698
105_140,178.7686009,343.0424506,459.0004621,424.1668882,989.7227389,58.91206785,746.9628572,1226.209801,1,2215.93254
105_141,176.1465279,338.010905,452.2681123,150.8603169,352.0074061,20.95282181,736.0068438,941.1393342,1,1293.14674
105_142,180,365.3116758,488.7973127,160.4404735,374.3611047,22.28339911,795.453311,1014.549462,1,1388.910567
105_143,171.421726,328.9443933,440.1368643,183.8240568,428.9227991,25.53111902,716.2648339,952.9053144,1,1381.828113
105_144,163.8170135,314.3515667,420.6112512,193.9829991,452.6269978,26.94208323,684.4894678,928.945817,1,1381.572815
105_145,169.1840014,324.6503812,434.3913552,169.3341785,395.113083,23.51863592,706.9147738,928.3759148,1,1323.488998
