Location, TSUM1, TSUM2, TSUM3, TSUM4, TSUM5, TSUM6, TSUM7,BeginSensitivePhaseHeatStress,EndSensitivePhaseHeatStress,CriticalTemperatureHeatStress,HeatSumIrrigationStart,HeatSumIrrigationEnd
107_83,62.78229555,262.2084105,175.4211199,230.8172628,158.2654538,316.5309076,19.78318173,640.7487216,826.712247,35,1,1143.243155
107_84,64.20073435,268.1324784,179.3844047,236.0321113,189.5986338,379.1972676,23.69982923,655.2251411,873.1476283,35,1,1252.344896
107_85,63.05218668,263.3356029,176.1752274,231.8095096,184.6217154,369.2434308,23.07771442,643.5031987,855.9420553,35,1,1225.185486
107_86,63.49848794,265.1995669,177.4222456,233.450323,136.7334725,273.4669449,17.09168406,648.0580968,812.805608,35,1,1086.272553
107_93,70.84507795,295.882384,197.9494824,260.4598451,118.9899357,237.9798713,14.87374196,723.0365301,873.2816472,35,1,1111.261518
107_94,66.70976343,278.6113646,186.3949272,245.2564829,178.5163719,357.0327438,22.31454649,680.8319967,888.7791466,35,1,1245.81189
107_95,68.44020323,285.8384955,191.2299795,251.6183939,222.86308,445.7261601,27.857885,698.4926617,951.549949,35,1,1397.276109
107_96,74.53222074,311.2816274,208.2517931,274.0155171,208.8801151,417.7602303,26.11001439,760.6670756,1002.429053,35,1,1420.189283
107_97,70.21530951,293.2521747,196.1898353,258.1445199,122.6876192,245.3752383,15.3359524,716.6091875,870.274149,35,1,1115.649387
107_98,64.89921672,271.0496695,181.3360466,238.6000612,196.7260747,393.4521493,24.59075933,662.35377,887.711852,35,1,1281.164001
107_99,70.90244937,296.1219941,198.1097849,260.6707694,203.4994014,406.9988027,25.43742517,723.6220561,958.4019497,35,1,1365.400752
108_100,61.90209782,258.5322906,172.9617438,227.5812417,112.930401,225.8608021,14.11630013,631.7655271,772.0056771,35,1,997.8664792
108_101,61.744023,257.8720957,172.5200642,227.0000842,193.169327,386.338654,24.14616588,630.152234,850.5615712,35,1,1236.900225
108_102,62.00514247,258.9626536,173.2496627,227.9600823,202.08339,404.16678,25.26042375,632.8171887,862.2557886,35,1,1266.422569
108_103,64.47582456,269.2813846,180.1530391,237.0434723,189.8716989,379.7433977,23.73396236,658.0326794,876.349595,35,1,1256.092993
108_104,64.57578336,269.6988596,180.4323358,237.4109679,208.46336,416.9267199,26.05791999,659.0528472,896.0055233,35,1,1312.932243
108_105,62.25662244,260.0129522,173.9523273,228.884641,210.8941508,421.7883016,26.36176885,635.3837636,873.7440713,35,1,1295.532373
108_106,64.72979208,270.3420725,180.8626543,237.9771765,207.2579749,414.5159498,25.90724687,660.624642,896.4398781,35,1,1310.955828
108_107,62.47876187,260.940711,174.573011,229.7013301,213.279258,426.558516,26.65990725,637.6508925,878.4943102,35,1,1305.052826
108_108,65.42674494,273.2528756,182.8100225,240.5395031,204.90611,409.8122201,25.61326376,667.7376609,901.5085113,35,1,1311.320731
108_109,63.002248,263.1270355,176.0356929,231.6259115,195.8238479,391.6476958,24.47798099,642.9935304,866.6124877,35,1,1258.260184
108_110,61.64895159,257.4750328,172.2544235,226.650557,205.0459898,410.0919796,25.63074872,629.1819464,861.426003,35,1,1271.517983
108_111,62.1961241,259.7602827,173.7832878,228.6622206,222.8914208,445.7828415,27.86142759,634.7663247,885.0972119,35,1,1330.880053
108_112,64.12927613,267.8340353,179.184742,235.7693972,223.3148868,446.6297737,27.91436086,654.4958469,906.1030614,35,1,1352.732835
108_113,65.18481073,272.2424445,182.1340299,239.6500391,213.2572184,426.5144368,26.6571523,665.2685088,907.2837319,35,1,1333.798169
108_114,67.02651908,279.9342852,187.2799797,246.4210257,240.4975006,480.9950012,30.06218757,684.0647676,954.1327912,35,1,1435.127792
108_115,64.19995136,268.1292083,179.3822169,236.0292326,175.0147534,350.0295067,21.87684417,655.2171499,858.5554112,35,1,1208.584918
108_116,69.69810605,291.0920896,194.744708,256.2430366,213.5087065,427.0174131,26.68858832,711.3306698,955.5885408,35,1,1382.605954
108_117,65.19977432,272.3049395,182.1758399,239.7050523,258.6602144,517.3204288,32.3325268,665.4212255,952.8460461,35,1,1470.166475
108_118,71.52754498,298.7326875,199.8563756,262.968915,231.2489399,462.4978798,28.90611749,730.0017083,992.806918,35,1,1455.304798
108_119,67.60848262,282.3648388,188.9060543,248.5605975,195.5504677,391.1009355,24.44380847,690.004219,915.3819584,35,1,1306.482894
108_120,66.14620645,276.2576854,184.8202826,243.1845822,215.0859352,430.1718704,26.8857419,675.0804004,919.3484855,35,1,1349.520356
108_121,67.50964588,281.9520501,188.6298928,248.1972272,201.4098075,402.819615,25.17622594,688.9955028,920.1889776,35,1,1323.008593
108_122,59.07509906,246.7254134,165.0627767,217.1878639,212.5406578,425.0813156,26.56758222,602.9135104,841.5167119,35,1,1266.598027
108_123,68.44309615,285.8505777,191.2380627,251.6290296,212.6116021,425.2232042,26.57645026,698.5221865,941.3292721,35,1,1366.552476
108_124,65.32083522,272.8105468,182.5140983,240.1501292,203.9187048,407.8374097,25.4898381,666.6567587,899.3934791,35,1,1307.230889
108_125,68.24159764,285.0090251,190.6750521,250.8882263,210.6690882,421.3381764,26.33363602,696.4657164,937.2413917,35,1,1358.579568
108_126,67.78871005,283.1175534,189.4096309,249.2231984,207.8687875,415.7375749,25.98359843,691.8435989,929.6191702,35,1,1345.356745
108_127,66.1208506,276.1517875,184.7494354,243.0913622,242.2986072,484.5972145,30.2873259,674.8216216,946.2911922,35,1,1430.888407
108_128,65.98526486,275.5855176,184.3705929,242.5928852,209.7568448,419.5136897,26.2196056,673.4378495,912.3058405,35,1,1331.81953
108_129,65.44236366,273.3181067,182.8536631,240.5969249,238.2663666,476.5327331,29.78329582,667.8970637,935.0350613,35,1,1411.567794
108_130,67.47321007,281.799877,188.5280869,248.063272,238.8255041,477.6510083,29.85318802,688.6236432,957.21674,35,1,1434.867748
108_131,65.87761781,275.1359329,184.0698144,242.197124,239.5945023,479.1890045,29.94931278,672.3392164,940.9973735,35,1,1420.186378
108_132,64.09888043,267.7070886,179.0998129,235.6576483,232.9548492,465.9096984,29.11935615,654.185632,915.419399,35,1,1381.329097
108_133,67.85931249,283.4124224,189.6069025,249.4827662,195.7285046,391.4570092,24.46606307,692.5641591,918.2305956,35,1,1309.687605
108_134,62.74225854,262.0411971,175.3092517,230.6700679,243.5331811,487.0663622,30.44164764,640.3401086,911.5536979,35,1,1398.62006
108_135,63.79046659,266.4190072,178.2380683,234.5237739,234.2626446,468.5252892,29.28283057,651.0379965,913.443494,35,1,1381.968783
108_136,64.45192786,269.1815808,180.086269,236.9556168,177.4051277,354.8102554,22.17564097,657.7887925,863.6285943,35,1,1218.43885
108_137,63.30781506,264.4032273,176.8894832,232.7493198,246.8833665,493.766733,30.86042081,646.1121119,920.9253967,35,1,1414.69213
108_138,64.33974725,268.7130617,179.7728231,236.5431881,209.3558576,418.7117151,26.16948219,656.6438903,894.3849305,35,1,1313.096646
108_139,63.49963581,265.204361,177.4254529,233.4545431,227.0463645,454.0927291,28.38079557,648.0698118,903.1307216,35,1,1357.223451
108_140,64.44552603,269.1548437,180.0683815,236.9320807,222.3919228,444.7838456,27.79899035,657.7234561,908.5472286,35,1,1353.331074
108_141,62.03612645,259.0920572,173.3362356,228.073994,175.7976752,351.5953505,21.9747094,633.1334075,836.299962,35,1,1187.895312
108_142,62.23038061,259.903354,173.8790046,228.7881637,203.5980462,407.1960924,25.44975577,635.1159427,866.1685685,35,1,1273.364661
108_143,62.43370013,260.752512,174.4471032,229.5356619,178.0981134,356.1962268,22.26226418,637.1909977,842.8333906,35,1,1199.029617
108_144,65.70883464,274.4310149,183.5982144,241.5765976,192.6989412,385.3978824,24.08736765,670.6166352,892.3047681,35,1,1277.70265
108_145,63.09616365,263.5192714,176.2981042,231.9711896,207.998206,415.9964119,25.99977574,643.9520225,879.7867712,35,1,1295.783183
108_146,63.26168951,264.2105853,176.760603,232.5797405,186.2617241,372.5234482,23.28271551,645.64136,859.8126529,35,1,1232.336101
108_147,64.91157717,271.1012925,181.3705832,238.645504,161.5144391,323.0288781,20.18930488,662.4799192,852.6318187,35,1,1175.660697
108_70,56.60013868,236.3888142,158.1474462,208.0887449,147.6623626,295.3247253,18.45779533,577.6543559,750.2873679,35,1,1045.612093
108_71,53.99802783,225.5211748,150.8768424,198.5221609,178.6679396,357.3358792,22.33349245,551.0975187,753.5881176,35,1,1110.923997
108_72,57.07608014,238.3765697,159.4772827,209.8385296,199.9198678,399.8397356,24.98998348,582.5117584,807.6122498,35,1,1207.451985
108_73,53.69820599,224.2689777,150.0391049,197.4198747,164.4066482,328.8132964,20.55083103,548.0375724,736.1346055,35,1,1064.947902
108_74,57.42043511,239.8147581,160.439451,211.1045406,183.0330791,366.0661583,22.87913489,586.0262048,794.3918288,35,1,1160.457987
108_75,64.75914705,270.4646726,180.9446755,238.0850991,195.5755813,391.1511627,24.44694767,660.9242354,885.0700286,35,1,1276.221191
108_76,58.51384099,244.3813356,163.4945556,215.1244151,183.1871422,366.3742844,22.89839278,597.1853765,806.1874485,35,1,1172.561733
108_77,58.89576186,245.9764169,164.5616875,216.528536,82.2877888,164.5755776,10.2859736,601.083216,709.3544291,35,1,873.9300068
108_78,63.50809824,265.2397041,177.449098,233.485655,192.6986291,385.3972582,24.08732864,648.1561785,868.8730862,35,1,1254.270344
108_79,60.41209841,252.3093519,168.7985102,222.1033027,180.553921,361.1078419,22.56924012,616.5587685,823.7650857,35,1,1184.872928
108_80,58.12698788,242.765655,162.4136425,213.702161,176.9437159,353.8874318,22.11796449,593.2371992,795.8251744,35,1,1149.712606
108_81,60.72541882,253.6179254,169.6739643,223.2552159,175.1826508,350.3653015,21.89783135,619.7564797,821.7297564,35,1,1172.095058
108_82,61.36827168,256.3027814,171.4701708,225.6186456,202.477526,404.955052,25.30969075,626.3173603,855.8691238,35,1,1260.824176
108_83,61.18680398,255.5448869,170.9631287,224.9514849,162.2883454,324.5766908,20.28604318,624.4653223,813.7478459,35,1,1138.324537
108_84,61.99289827,258.911516,173.215451,227.9150668,127.9062245,255.8124489,15.98827806,632.6922258,787.9482582,35,1,1043.760707
108_85,62.31365944,260.2511656,174.1116954,229.0943359,173.4068316,346.8136631,21.67585394,635.9658766,836.8640285,35,1,1183.677692
108_86,63.5268597,265.3180608,177.5015197,233.5546309,184.828103,369.6562059,23.10351287,648.3476557,861.2023144,35,1,1230.85852
108_94,68.06209295,284.259329,190.1734949,250.2282826,115.8951496,231.7902991,14.4868937,694.6337126,840.5562561,35,1,1072.346555
108_95,68.33116562,285.3831032,190.9253156,251.2175203,220.2393934,440.4787868,27.52992418,697.3798367,947.7653325,35,1,1388.244119
108_96,70.75775327,295.5176751,197.705487,260.1387984,199.0873426,398.1746852,24.88591782,722.1453047,952.4493031,35,1,1350.623988
108_97,67.9188152,283.6609337,189.77316,249.7015261,199.0480757,398.0961515,24.88100947,693.1714367,922.1836956,35,1,1320.279847
108_98,61.23196114,255.7334845,171.0893031,225.1175039,189.4013132,378.8026264,23.67516415,624.926191,841.3416047,35,1,1220.144231
108_99,61.21985063,255.6829053,171.0554649,225.07298,185.6265026,371.2530051,23.20331282,624.8025926,837.4378528,35,1,1208.690858
109_100,58.80833934,245.6112993,164.3174187,216.2071296,194.1718791,388.3437582,24.27148489,600.1909921,820.3077267,35,1,1208.651485
109_101,59.78965532,249.7097366,167.059331,219.814909,203.9799486,407.9598973,25.49749358,610.2061875,840.5639252,35,1,1248.523822
109_102,63.69592971,266.0241767,177.9739212,234.1762118,240.0482071,480.0964141,30.00602588,650.0731643,918.2225168,35,1,1398.318931
109_103,62.90530206,262.7221436,175.7648145,231.2694926,207.1072414,414.2144828,25.88840518,642.0041116,876.8636921,35,1,1291.078175
109_104,63.94120928,267.0485796,178.6592611,235.077975,212.4320678,424.8641356,26.55400848,652.5764587,893.2178835,35,1,1318.082019
109_105,60.80826721,253.9639392,169.9054524,223.5598056,200.0060069,400.0120138,25.00075086,620.6020206,847.4352042,35,1,1247.447218
109_106,63.47191324,265.0885785,177.3479928,233.3526219,195.3173503,390.6347006,24.41466879,647.7868786,871.1065435,35,1,1261.741244
109_107,60.90225056,254.3564579,170.168053,223.9053326,212.9197843,425.8395686,26.61497304,621.5612036,861.3496278,35,1,1287.189196
109_108,65.6999478,274.3938993,183.5733835,241.5439254,215.2785889,430.5571779,26.90982362,670.5259372,914.7897971,35,1,1345.346975
109_109,60.19785711,251.4145794,168.1998948,221.3156509,223.567693,447.135386,27.94596163,614.372247,864.4978181,35,1,1311.633204
109_110,59.63384199,249.0589868,166.6239702,219.2420658,237.4628545,474.9257091,29.68285682,608.6159749,872.3878774,35,1,1347.313586
109_111,60.16714346,251.2863048,168.1140772,221.202733,206.0843736,412.1687471,25.7605467,614.0587871,846.6874886,35,1,1258.856236
109_112,62.83847292,262.4430337,175.578086,231.0237972,200.1276271,400.2552542,25.01595339,641.3220612,869.172544,35,1,1269.427798
109_113,64.90552632,271.0760214,181.3536764,238.6232582,217.3661873,434.7323747,27.17077342,662.418165,908.4191433,35,1,1343.151518
109_114,65.49864889,273.5531804,183.0109307,240.8038559,199.429695,398.85939,24.92871187,668.4715042,896.7976619,35,1,1295.657052
109_115,68.83474558,287.48629,192.3323773,253.0689172,219.5158475,439.031695,27.43948094,702.5193145,952.4034321,35,1,1391.435127
109_116,65.67218531,274.2779501,183.4958118,241.4418574,221.9298764,443.8597528,27.74123455,670.2425964,921.1454957,35,1,1365.005248
109_117,68.17776785,284.7424418,190.4967042,250.6535579,178.9312628,357.8625256,22.36640785,695.814277,904.8239667,35,1,1262.686492
109_118,69.21129011,289.0589172,193.384487,254.4532721,251.1979543,502.3959087,31.39974429,706.3622836,988.0946306,35,1,1490.490539
109_119,66.11875436,276.1430326,184.7435783,243.0836554,216.2989416,432.5978832,27.0373677,674.8002276,920.2692079,35,1,1352.867091
109_120,65.66528178,274.2491177,183.4765225,241.4164768,184.9162237,369.8324474,23.11452796,670.1721398,884.0583407,35,1,1253.890788
109_121,65.8084479,274.8470468,183.8765455,241.9428228,257.075474,514.150948,32.13443425,671.6332764,957.7418891,35,1,1471.892837
109_122,66.81864192,279.0660924,186.6991464,245.6567714,188.7165294,377.4330587,23.58956617,681.9431977,900.1385396,35,1,1277.571598
109_123,67.08964674,280.1979361,187.4563658,246.6531127,186.7302823,373.4605646,23.34128529,684.709041,901.0376968,35,1,1274.498261
109_124,64.47578593,269.2812233,180.1529312,237.0433303,158.6893727,317.3787453,19.83617158,658.0322852,845.1668575,35,1,1162.545603
109_125,65.81770818,274.8857221,183.9024198,241.976868,194.797761,389.595522,24.34972012,671.7277857,895.5627708,35,1,1285.158293
109_126,64.61889062,269.8788958,180.5527825,237.5694505,230.4964659,460.9929317,28.81205823,659.4927948,918.4975947,35,1,1379.490526
109_127,65.15263136,272.1080483,182.044117,239.5317326,200.5313282,401.0626564,25.06641602,664.94009,894.2152261,35,1,1295.277882
109_128,64.99448753,271.4475652,181.6022445,238.9503215,247.0731569,494.1463137,30.88414461,663.3260926,939.0732881,35,1,1433.219602
109_129,65.90229821,275.2390098,184.1387743,242.2878607,188.969428,377.9388559,23.6211785,672.5911016,890.6350729,35,1,1268.573929
109_130,63.33419317,264.5133947,176.9631867,232.8462981,169.0612862,338.1225725,21.13266078,646.3813237,843.3841657,35,1,1181.506738
109_131,65.31932588,272.8042431,182.5098811,240.1445801,191.7744223,383.5488446,23.97180279,666.6413546,887.2331266,35,1,1270.781971
109_132,66.2704539,276.7766012,185.1674446,243.6413743,169.6536552,339.3073104,21.2067069,676.3484553,875.2390754,35,1,1214.546386
109_133,62.7079653,261.8979724,175.2134324,230.5439898,202.0323368,404.0646736,25.2540421,639.9901158,869.6877313,35,1,1273.752405
109_134,63.5566977,265.4426783,177.5848905,233.6643295,228.6228247,457.2456494,28.57785308,648.6521788,905.314723,35,1,1362.560372
109_135,63.70445224,266.0597708,177.9977341,234.2075447,232.0148585,464.0297169,29.00185731,650.1601442,910.2799081,35,1,1374.309625
109_136,63.75284435,266.261879,178.1329474,234.3854568,194.0016654,388.0033308,24.25020818,650.6540284,872.7819486,35,1,1260.785279
109_137,65.02383066,271.570116,181.6842327,239.0582007,194.6291977,389.2583955,24.32864972,663.6255652,886.941747,35,1,1276.200143
109_138,68.46422805,285.9388345,191.2971077,251.7067204,187.2000616,374.4001232,23.4000077,698.7378562,916.1427242,35,1,1290.542847
109_139,67.53080303,282.0404123,188.6890084,248.2750108,216.6368925,433.2737851,27.07961157,689.2114302,935.641324,35,1,1368.915109
109_140,68.9991957,288.1731111,192.7918703,253.6735133,236.1709402,472.3418805,29.52136753,704.197673,970.8094349,35,1,1443.151315
109_141,61.98161919,258.8644092,173.1839359,227.8735996,211.398255,422.7965099,26.42478187,632.5771128,871.3201997,35,1,1294.11671
109_142,62.36402003,260.4614951,174.2524088,229.2794851,198.1478248,396.2956496,24.7684781,636.4798508,862.1412138,35,1,1258.436863
109_143,61.07080024,255.0604007,170.6390006,224.5250006,229.6891622,459.3783244,28.71114528,623.2814019,879.9135641,35,1,1339.291889
109_144,62.89231573,262.6679066,175.7285292,231.2217487,179.9838901,359.9677802,22.49798627,641.8715746,849.6020746,35,1,1209.569855
109_145,62.63261298,261.5832657,175.0028891,230.2669592,230.8132812,461.6265624,28.85166015,639.2210789,897.6663952,35,1,1359.292958
109_146,63.23540839,264.100823,176.6871704,232.4831188,241.4393543,482.8787085,30.17991928,645.3731379,914.7104665,35,1,1397.589175
109_147,65.82612045,274.9208557,183.9259247,242.0077954,204.9902318,409.9804637,25.62377898,671.8136403,905.8448076,35,1,1315.825271
109_68,56.59794413,236.3796488,158.1413144,208.0806767,178.7245585,357.449117,22.34056981,577.6319587,781.3261984,35,1,1138.775315
109_69,58.70528098,245.1808791,164.0294615,215.8282386,157.805951,315.611902,19.72574387,599.1391906,782.8445302,35,1,1098.456432
109_70,50,203.2036184,135.9460828,178.8764246,184.4155701,368.8311401,23.05194626,496.5609548,702.4416958,35,1,1071.272836
109_71,51.83686866,216.4951571,144.8383094,190.5767228,151.8234229,303.6468457,18.97792786,529.0409826,703.7336122,35,1,1007.380458
109_72,50,199.6576535,133.5737824,175.7549767,176.8760084,353.7520168,22.10950105,487.8958154,685.862421,35,1,1039.614438
109_73,54.11722113,226.0189821,151.2098825,198.9603715,187.3577838,374.7155676,23.41972297,552.3139916,763.5470199,35,1,1138.262588
109_74,54.23320938,226.5034036,151.5339673,199.3867989,170.582746,341.165492,21.32284325,553.497754,748.0069158,35,1,1089.172408
