Location,TSUM_0,TSUM_1,TSUM_2,TSUM_3,TSUM_4,TSUM_5,TSUM_6,BeginSensitivePhaseHeatStress,EndSensitivePhaseHeatStress,CriticalTemperatureHeatStress,HeatSumIrrigationStart,HeatSumIrrigationEnd,OrganGrowthRespiration_0,OrganGrowthRespiration_1,OrganGrowthRespiration_2,OrganGrowthRespiration_3,OrganMaintenanceRespiration_0,OrganMaintenanceRespiration_1,OrganMaintenanceRespiration_2,OrganMaintenanceRespiration_3,MaxAssimilationRate,MinimumTemperatureForAssimilation,OptimumTemperatureForAssimilation,MaximumTemperatureForAssimilation
159_125,50,97.08665037,64.95233656,85.46360066,51.56599475,103.1319895,6.445749344,237.2469555,299.0685823,35,1,402.2005718,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
159_126,50,92.23595375,61.7071522,81.19362125,145.932347,291.864694,18.24154338,225.3934926,381.0690742,35,1,672.9337682,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
159_127,50,90.49708119,60.54382197,79.66292357,67.63302214,135.2660443,8.454127768,221.1442759,298.3368489,35,1,433.6028931,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
159_128,50,118.3144035,79.1540024,104.1500031,135.5563442,271.1126884,16.94454303,289.1204086,437.1747532,35,1,708.2874416,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
159_129,50,96.4307787,64.51354918,84.88624884,57.74361376,115.4872275,7.21795172,235.6442269,303.5741905,35,1,419.061418,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
159_132,50,90.77076856,60.72692267,79.90384555,65.61823746,131.2364749,8.202279683,221.8130753,297.0197742,35,1,428.2562492,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
159_134,50,94.17590785,63.00500882,82.90132732,42.57892892,85.15785784,5.322366115,230.1340847,282.6611729,35,1,367.8190307,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
159_135,50,102.369212,68.4864447,90.11374294,79.81280968,159.6256194,9.97660121,250.1557505,340.7822093,35,1,500.4078287,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
159_136,50,104.5677998,69.9573309,92.04911953,88.63181228,177.2636246,11.07897654,255.5283559,355.2060625,35,1,532.4696871,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
159_137,50,101.9280166,68.19127876,89.72536671,99.30663495,198.6132699,12.41332937,249.0776181,359.151297,35,1,557.7645669,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
159_138,50,107.7555308,72.08996784,94.85522076,90.17664666,180.3532933,11.27208083,263.3180929,364.8773661,35,1,545.2306594,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
159_139,50,110.3443846,73.8219475,97.13414136,44.92682389,89.85364778,5.615852986,269.6443765,326.2272973,35,1,416.0809451,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
159_140,50,151.3039352,101.2244638,133.1900838,40.78174348,81.56348696,5.097717935,369.7356727,426.5002262,35,1,508.0637132,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
159_141,50,132.4999152,88.64430953,116.6372493,99.62366764,199.2473353,12.45295846,323.7850041,437.4051416,35,1,636.6524769,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
159_142,50,138.1472348,92.42244589,121.6084813,71.1456075,142.291215,8.893200938,337.5851442,423.3237695,35,1,565.6149845,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
159_143,50,132.5706148,88.69160856,116.6994848,115.6242214,231.2484428,14.45302768,323.95777,453.5859296,35,1,684.8343724,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
159_144,50,142.388672,95.26002711,125.3421408,85.92360512,171.8472102,10.74045064,347.949783,448.9144451,35,1,620.7616553,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
159_145,50,129.3178687,86.5154756,113.836152,158.8038354,317.6076708,19.85047943,316.0091581,488.4733317,35,1,806.0810025,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
159_146,50,143.1215589,95.75033877,125.9872877,85.03953287,170.0790657,10.62994161,349.7407109,449.8987183,35,1,619.977784,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
159_147,50,139.4108969,93.26785363,122.7208599,38.59936436,77.19872872,4.824920545,340.6731073,393.9989748,35,1,471.1977035,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
159_148,50,134.0748194,89.69794262,118.0236086,103.6893428,207.3786856,12.96116785,327.6335376,445.4857134,35,1,652.864399,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
159_149,50,130.5724661,87.35481893,114.9405511,50.97578218,101.9515644,6.371972773,319.07497,383.8436183,35,1,485.7951827,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
159_150,50,120.6286609,80.7022732,106.1872015,114.5439363,229.0878726,14.31799204,294.7756714,422.0620719,35,1,651.1499445,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
159_151,50,129.4614945,86.61156329,113.9625832,103.8405637,207.6811274,12.98007046,316.360131,433.8762047,35,1,641.5573321,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
159_152,50,127.562692,85.34123767,112.2911021,72.71176541,145.4235308,9.088970676,311.7200995,397.9067972,35,1,543.330328,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_109,50,114.5408596,76.62944838,100.8282215,95.94875583,191.8975117,11.99359448,279.8991429,387.9472853,35,1,579.8447969,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_110,50,82.27200399,55.04112947,72.42253871,67.08962906,134.1792581,8.386203633,201.0449675,276.8253012,35,1,411.0045594,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_111,50,54.97142722,36.77665908,48.39034085,74.37811014,148.7562203,9.297263768,134.3315863,214.5165373,35,1,363.2727576,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_112,50,81.97477027,54.84227593,72.16088931,107.7716365,215.543273,13.47145456,200.3186288,316.749572,35,1,532.292845,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_113,50,95.44149151,63.85170211,84.01539744,34.56950091,69.13900182,4.321187614,233.2267434,277.878092,35,1,347.0170938,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_114,50,106.5707127,71.29730784,93.81224708,123.6244155,247.248831,15.45305194,260.422798,395.3046831,35,1,642.5535141,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_117,50,86.73358679,58.02599121,76.34998836,86.6590481,173.3180962,10.83238101,211.9475678,307.7686145,35,1,481.0867107,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_119,50,47.12878753,31.52982267,41.48660873,65.19207811,130.3841562,8.149009764,115.1668259,185.337297,35,1,315.7214533,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_120,50,67.23955559,44.98420976,59.18974963,64.84733613,129.6946723,8.105917016,164.310745,236.2608511,35,1,365.9555234,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_121,50,88.50502429,59.21110784,77.90935236,55.62502985,111.2500597,6.953128731,216.2763622,281.2505143,35,1,392.500574,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_122,50,114.278138,76.45368393,100.5969524,51.01762683,102.0352537,6.377203354,279.2571401,342.3464012,35,1,444.3816549,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_123,50,76.26398775,51.02168198,67.13379202,61.28921901,122.578438,7.661152376,186.3634067,255.7086808,35,1,378.2871188,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_124,50,91.188998,61.00672406,80.27200527,65.18757609,130.3751522,8.148447011,222.8350867,297.6553034,35,1,428.0304556,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_125,50,87.40738546,58.47677201,76.94312099,31.37341725,62.7468345,3.921677156,213.5941039,254.2006957,35,1,316.9475302,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_126,50,95.05662324,63.59421982,83.67660495,35.35463994,70.70927988,4.419329993,232.2862554,277.682088,35,1,348.3913678,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_127,50,97.805866,65.43350195,86.09671301,125.640337,251.280674,15.70504213,239.0044754,374.976418,35,1,626.257092,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_128,50,98.13082011,65.65090083,86.38276417,59.84702713,119.6940543,7.480878391,239.7985534,310.0115122,35,1,429.7055665,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_129,50,89.67570788,59.99431165,78.93988368,112.2982102,224.5964204,14.03727628,219.1371172,340.9081134,35,1,565.5045338,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_130,50,117.1286486,78.36071567,103.1062047,57.27663422,114.5532684,7.159579278,286.2228244,355.8722032,35,1,470.4254717,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_131,50,73.23631453,48.99612595,64.46858672,57.54288951,115.085779,7.192861189,178.9647968,244.2439167,35,1,359.3296957,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_134,50,98.9750891,66.21572867,87.1259587,142.4571574,284.9143148,17.80714468,241.8616614,394.7739339,35,1,679.6882487,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_135,50,95.17078959,63.67059872,83.7771035,135.4191391,270.8382782,16.92739239,232.5652394,378.0376309,35,1,648.8759091,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_136,50,105.546306,70.61196533,92.91048062,107.7773429,215.5546858,13.47216786,257.9194943,376.8460949,35,1,592.4007807,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_137,50,110.3121637,73.80039126,97.10577789,39.21823658,78.43647316,4.902279573,269.5656395,320.4365694,35,1,398.8730426,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_138,50,101.6476656,68.00371999,89.47857886,65.44444797,130.8888959,8.180555996,248.392535,324.5744124,35,1,455.4633084,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_139,50,118.8225643,79.49396913,104.5973277,56.10169271,112.2033854,7.012711589,290.3621818,359.0155539,35,1,471.2189393,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_140,50,129.2704586,86.48375758,113.7944178,104.6497308,209.2994616,13.08121635,315.8933038,434.1983647,35,1,643.4978263,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_141,50,121.6929113,81.4142717,107.1240416,83.46836674,166.9367335,10.43354584,297.3763396,393.6995914,35,1,560.6363248,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_142,50,120.4635767,80.59182954,106.0418809,154.2525515,308.505103,19.28156894,294.3722614,461.3498386,35,1,769.8549416,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_143,50,137.2429709,91.8174806,120.8124744,128.1248622,256.2497244,16.01560778,335.3754289,477.9977881,35,1,734.2475125,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_144,50,128.743261,86.13105496,113.3303354,162.3279092,324.6558184,20.29098865,314.6050111,490.5325605,35,1,815.1883789,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_145,50,137.9386427,92.28289483,121.4248615,125.5402544,251.0805088,15.6925318,337.0754157,477.1866534,35,1,728.2671622,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_146,50,127.2421057,85.12676092,112.0088958,158.2636784,316.5273568,19.7829598,310.936695,482.6414409,35,1,799.1687977,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_147,50,131.782009,88.16402017,116.0052896,119.0380749,238.0761498,14.87975936,322.030684,454.9893937,35,1,693.0655435,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_148,50,134.3255531,89.865687,118.2443249,70.47007764,140.9401553,8.808759705,328.246246,412.9056426,35,1,553.8457979,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_149,50,133.1266507,89.06360441,117.1889531,32.71220468,65.42440936,4.089025585,325.3165338,372.0914128,35,1,437.5158222,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_150,50,125.940703,84.25610418,110.8632949,46.74937881,93.49875762,5.843672351,307.7565067,367.8094809,35,1,461.3082385,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_151,50,120.907831,80.88904193,106.4329498,89.41522626,178.8304525,11.17690328,295.4578688,397.645049,35,1,576.4755015,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
160_152,50,126.1290276,84.38209599,111.0290736,87.79790542,175.5958108,10.97473818,308.2167083,409.3381026,35,1,584.9339134,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_110,50,61.0727384,40.8585222,53.76121337,121.2780056,242.5560112,15.1597507,149.2411284,276.9704796,35,1,519.5264908,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_111,50,93.86931951,62.7998969,82.63144322,49.68222325,99.3644465,6.210277906,229.3848864,288.9828829,35,1,388.3473294,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_112,50,87.21788802,58.34999555,76.77630986,42.88027008,85.76054016,5.36003376,213.1310363,265.2244635,35,1,350.9850037,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_113,50,118.487491,79.26980038,104.3023688,49.87157024,99.74314048,6.23394628,289.5433759,351.9312304,35,1,451.6743709,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_114,50,91.31051356,61.08801968,80.37897319,129.5821044,259.1642088,16.19776305,223.1320296,362.3596108,35,1,621.5238196,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_116,50,64.7655513,43.32906604,57.01192895,41.15833423,82.31666846,5.144791779,158.2651148,206.2648805,35,1,288.581549,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_117,50,82.95875878,55.5005781,73.02707638,34.00001867,68.00003734,4.250002334,202.7231641,245.4864319,35,1,313.4864693,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_120,50,70.05375563,46.86694922,61.6670384,35.62607721,71.25215442,4.453259651,171.1876986,214.2138205,35,1,285.4659749,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_121,50,87.53723572,58.56364366,77.0574258,63.27719444,126.5543889,7.909649305,213.9114141,286.4354996,35,1,412.9898885,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_122,50,65.02461577,43.50238382,57.23997866,63.26611964,126.5322393,7.908264955,158.8981808,229.0330979,35,1,355.5653372,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_123,50,84.27877902,56.38369023,74.18906603,32.27467337,64.54934674,4.034334171,205.9488474,247.1262086,35,1,311.6755554,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_124,50,84.71378669,56.67471649,74.57199531,34.34482587,68.68965174,4.293103234,207.0118591,250.3053244,35,1,318.9949761,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_125,50,86.07264202,57.58380984,75.76817078,56.46124934,112.9224987,7.057656168,210.3324422,275.885872,35,1,388.8083707,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_126,50,57.78830547,38.66119031,50.8699872,61.63524019,123.2704804,7.704405024,141.2150845,208.9547232,35,1,332.2252035,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_127,50,84.854443,56.76881754,74.69581249,74.30460954,148.6092191,9.288076193,207.3555755,290.6236826,35,1,439.2329016,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_128,50,93.61415193,62.6291862,82.40682387,83.67239514,167.3447903,10.45904939,228.7613431,322.3225571,35,1,489.6673474,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_129,50,88.87051048,59.45562325,78.23108316,77.70429235,155.4085847,9.713036544,217.1694869,304.2615092,35,1,459.6700939,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_130,50,98.29150859,65.75840368,86.52421529,48.66291758,97.32583516,6.082864698,240.1912217,299.2370451,35,1,396.5628803,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_131,50,65.87244553,44.06959387,57.98630768,160.8080144,321.6160288,20.1010018,160.9699902,328.7363615,35,1,650.3523903,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_134,50,90.04458586,60.24109622,79.26460022,41.12367289,82.24734578,5.140459111,220.0385303,270.6739552,35,1,352.921301,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_135,50,98.41327017,65.83986389,86.63139978,50.90772067,101.8154413,6.363465084,240.4887659,301.7922545,35,1,403.6076959,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_136,50,94.56871769,63.26780413,83.24711063,58.78932656,117.5786531,7.34866582,231.0939792,299.872959,35,1,417.4516121,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_137,50,101.5892949,67.96466917,89.4271962,92.19615955,184.3923191,11.52451994,248.2498967,351.1773198,35,1,535.5696389,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_138,50,112.3093991,75.13656988,98.86390764,30.03618226,60.07236452,3.754522783,274.4462077,316.3460589,35,1,376.4184234,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_139,50,104.5304061,69.93231399,92.01620254,132.9016958,265.8033916,16.61271198,255.4369783,399.3806184,35,1,665.18401,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_140,50,114.2496715,76.43463944,100.5718939,45.7908759,91.5817518,5.723859488,279.1875776,337.0470808,35,1,428.6288326,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_141,50,121.2194625,81.09752779,106.7072733,43.2260216,86.4520432,5.4032527,296.2193908,352.2502852,35,1,438.7023284,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_142,50,110.6002263,73.9931092,97.35935412,113.6307754,227.2615508,14.20384693,270.2695671,395.583465,35,1,622.8450158,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_143,50,131.9335516,88.2654043,116.1386898,44.54047883,89.08095766,5.567559854,322.4010029,380.8781245,35,1,469.9590822,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_144,50,125.4572272,83.93265206,110.4377,141.9978686,283.9957372,17.74973358,306.5750552,461.8254478,35,1,745.821185,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_145,50,128.8214827,86.18338638,113.3991925,154.9513997,309.9027994,19.36892496,314.7961585,483.3554613,35,1,793.2582607,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_146,50,131.6865226,88.10013842,115.9212347,147.5804263,295.1608526,18.44755329,321.7973475,483.288322,35,1,778.4491746,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_147,77.22124587,322.5122618,215.7652457,283.9016389,45.82618557,91.65237114,5.728273196,788.1109497,868.005332,35,1,959.6577031,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_148,50,133.5279656,89.33208973,117.5422232,92.33531713,184.6706343,11.54191464,326.2972118,432.7375957,35,1,617.4082299,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_149,50,134.0391715,89.67409368,117.9922284,56.42585105,112.8517021,7.053231381,327.5464262,398.1313446,35,1,510.9830467,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_150,50,120.3284989,80.50146059,105.9229744,120.958713,241.917426,15.11983913,294.0421769,427.7116469,35,1,669.6290729,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_151,50,128.9171432,86.2473846,113.4834007,47.65591772,95.31183544,5.956989715,315.0299204,376.3038462,35,1,471.6156816,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
161_152,94.63105577,395.2238207,264.4103028,347.9082928,431.3322845,862.664569,53.91653556,965.7934212,1438.874701,35,1,2301.53927,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
162_110,50,66.30648327,44.35997123,58.36838315,82.64962392,165.2992478,10.33120299,162.0306317,251.6844616,35,1,416.9837094,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
162_111,50,72.70488541,48.64059239,64.0007794,86.21481644,172.4296329,10.77685206,177.6661637,271.5610736,35,1,443.9907065,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
162_112,50,82.74960644,55.36065224,72.8429634,73.63881843,147.2776369,9.204852304,202.2120665,284.5920405,35,1,431.8696774,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
162_113,50,87.77190014,58.72063746,77.26399659,44.8153295,89.630659,5.601916188,214.4848546,268.5718637,35,1,358.2025227,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
162_114,50,88.79780265,59.40698069,78.16707979,194.407162,388.814324,24.30089525,216.9918136,420.7790251,35,1,809.5933491,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
162_115,50,86.3151244,57.74603397,75.98162358,118.8554785,237.710957,14.85693481,210.9249871,338.8982605,35,1,576.6092175,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
162_116,50,68.71449914,45.97096777,60.48811543,131.4710979,262.9421958,16.43388724,167.9150085,306.6446802,35,1,569.586876,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
162_117,50,65.66175357,43.92863798,57.8008394,116.8681794,233.7363588,14.60852243,160.4551302,284.2594104,35,1,517.9957692,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
162_118,50,85.87171684,57.44938807,75.59130002,47.13485749,94.26971498,5.891857186,209.8414489,266.0472624,35,1,360.3169774,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
162_119,50,57.70114029,38.60287557,50.79325729,160.9879302,321.9758604,20.12349128,141.0020823,308.0852034,35,1,630.0610638,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
162_120,50,73.46501914,49.14913256,64.6699112,61.0103606,122.0207212,7.626295075,179.5236736,248.2944235,35,1,370.3151447,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
162_121,50,73.72545022,49.32336462,64.89916392,39.16471371,78.32942742,4.895589214,180.1600791,227.1126925,35,1,305.4421199,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
162_122,50,72.73102407,48.65807952,64.02378878,36.86143925,73.7228785,4.607679906,177.7300377,222.2743316,35,1,295.9972101,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
162_123,50,66.48202873,44.47741362,58.52291261,95.25187972,190.5037594,11.90648497,162.4596054,264.7342347,35,1,455.2379941,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
162_124,50,61.9096698,41.41844109,54.49794876,38.66515464,77.33030928,4.83314433,151.2863058,196.4912143,35,1,273.8215236,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
162_125,50,63.76189885,42.65760842,56.12843208,36.0127463,72.0254926,4.501593288,155.8125275,198.5606856,35,1,270.5861782,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
162_126,50,82.24198597,55.02104699,72.3961144,58.59325574,117.1865115,7.324156968,200.9716136,268.2524031,35,1,385.4389146,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
162_127,50,99.72402374,66.71677649,87.78523215,84.69198342,169.3839668,10.58649793,243.6918045,338.9180158,35,1,508.3019826,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
162_128,50,76.22180989,50.9934644,67.09666362,110.2105215,220.421043,13.77631519,186.2603383,304.5224594,35,1,524.9435024,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
162_129,50,64.61154328,43.22603251,56.87635851,125.0109278,250.0218556,15.62636598,157.8887713,289.7248621,35,1,539.7467177,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
162_130,50,91.98620943,61.54006973,80.97377589,41.83766243,83.67532486,5.229707804,224.783202,276.3377175,35,1,360.0130423,0.28,0.28,0.31,0.28,0.015,0.03,0.015,0.01,60,8,28.5,39.5
