row,col,Grid_Code,Location,vScenario,Crop,vSowingDOY_ob,vFloweringDOY_ob,vHarvestDOY_ob
93,97,93097,93_97,Historical,WW,293,154,218
98,77,98077,98_77,Historical,WW,293,154,218
103,86,103086,103_86,Historical,WW,293,154,218
109,95,109095,109_95,Historical,WW,293,154,218
90,85,90085,90_85,Historical,WW,293,154,218
94,87,94087,94_87,Historical,WW,293,154,218
87,81,87081,87_81,Historical,WW,293,154,218
115,54,115054,115_54,Historical,WW,293,154,218
112,78,112078,112_78,Historical,WW,293,154,218
104,89,104089,104_89,Historical,WW,293,154,218
94,77,94077,94_77,Historical,WW,293,154,218
95,77,95077,95_77,Historical,WW,293,154,218
96,77,96077,96_77,Historical,WW,293,154,218
97,77,97077,97_77,Historical,WW,293,154,218
92,99,92099,92_99,Historical,WW,293,154,218
103,98,103098,103_98,Historical,WW,293,154,218
124,59,124059,124_59,Historical,WW,293,154,218
81,89,81089,81_89,Historical,WW,293,154,218
110,97,110097,110_97,Historical,WW,293,154,218
114,54,114054,114_54,Historical,WW,293,154,218
82,95,82095,82_95,Historical,WW,293,154,218
93,106,93106,93_106,Historical,WW,293,154,218
123,61,123061,123_61,Historical,WW,293,154,218
87,95,87095,87_95,Historical,WW,293,154,218
104,69,104069,104_69,Historical,WW,293,154,218
81,91,81091,81_91,Historical,WW,293,154,218
86,86,86086,86_86,Historical,WW,293,154,218
113,56,113056,113_56,Historical,WW,293,154,218
114,56,114056,114_56,Historical,WW,293,154,218
91,88,91088,91_88,Historical,WW,293,154,218
113,83,113083,113_83,Historical,WW,293,154,218
89,98,89098,89_98,Historical,WW,293,154,218
86,81,86081,86_81,Historical,WW,293,154,218
115,83,115083,115_83,Historical,WW,293,154,218
83,94,83094,83_94,Historical,WW,293,154,218
107,86,107086,107_86,Historical,WW,293,154,218
105,83,105083,105_83,Historical,WW,293,154,218
97,91,97091,97_91,Historical,WW,293,154,218
102,87,102087,102_87,Historical,WW,293,154,218
106,99,106099,106_99,Historical,WW,293,154,218
110,87,110087,110_87,Historical,WW,293,154,218
111,87,111087,111_87,Historical,WW,293,154,218
92,103,92103,92_103,Historical,WW,293,154,218
89,85,89085,89_85,Historical,WW,293,154,218
116,61,116061,116_61,Historical,WW,293,154,218
114,83,114083,114_83,Historical,WW,293,154,218
108,84,108084,108_84,Historical,WW,293,154,218
92,78,92078,92_78,Historical,WW,293,154,218
85,94,85094,85_94,Historical,WW,293,154,218
100,87,100087,100_87,Historical,WW,293,154,218
82,85,82085,82_85,Historical,WW,293,154,218
90,99,90099,90_99,Historical,WW,293,154,218
91,76,91076,91_76,Historical,WW,293,154,218
85,86,85086,85_86,Historical,WW,293,154,218
89,95,89095,89_95,Historical,WW,293,154,218
100,91,100091,100_91,Historical,WW,293,154,218
95,80,95080,95_80,Historical,WW,293,154,218
91,73,91073,91_73,Historical,WW,293,154,218
104,98,104098,104_98,Historical,WW,293,154,218
103,80,103080,103_80,Historical,WW,293,154,218
94,76,94076,94_76,Historical,WW,293,154,218
94,98,94098,94_98,Historical,WW,293,154,218
86,83,86083,86_83,Historical,WW,293,154,218
91,99,91099,91_99,Historical,WW,293,154,218
78,82,78082,78_82,Historical,WW,293,154,218
84,86,84086,84_86,Historical,WW,293,154,218
101,88,101088,101_88,Historical,WW,293,154,218
99,91,99091,99_91,Historical,WW,293,154,218
114,61,114061,114_61,Historical,WW,293,154,218
115,61,115061,115_61,Historical,WW,293,154,218
122,59,122059,122_59,Historical,WW,293,154,218
92,73,92073,92_73,Historical,WW,293,154,218
85,81,85081,85_81,Historical,WW,293,154,218
104,80,104080,104_80,Historical,WW,293,154,218
93,76,93076,93_76,Historical,WW,293,154,218
106,80,106080,106_80,Historical,WW,293,154,218
108,86,108086,108_86,Historical,WW,293,154,218
117,66,117066,117_66,Historical,WW,293,154,218
118,66,118066,118_66,Historical,WW,293,154,218
103,100,103100,103_100,Historical,WW,293,154,218
113,61,113061,113_61,Historical,WW,293,154,218
88,95,88095,88_95,Historical,WW,293,154,218
102,95,102095,102_95,Historical,WW,293,154,218
87,88,87088,87_88,Historical,WW,293,154,218
107,84,107084,107_84,Historical,WW,293,154,218
87,98,87098,87_98,Historical,WW,293,154,218
82,94,82094,82_94,Historical,WW,293,154,218
93,98,93098,93_98,Historical,WW,293,154,218
120,61,120061,120_61,Historical,WW,293,154,218
85,95,85095,85_95,Historical,WW,293,154,218
82,86,82086,82_86,Historical,WW,293,154,218
86,95,86095,86_95,Historical,WW,293,154,218
83,83,83083,83_83,Historical,WW,293,154,218
104,100,104100,104_100,Historical,WW,293,154,218
105,99,105099,105_99,Historical,WW,293,154,218
102,67,102067,102_67,Historical,WW,293,154,218
79,94,79094,79_94,Historical,WW,293,154,218
104,95,104095,104_95,Historical,WW,293,154,218
87,85,87085,87_85,Historical,WW,293,154,218
92,88,92088,92_88,Historical,WW,293,154,218
106,100,106100,106_100,Historical,WW,293,154,218
94,106,94106,94_106,Historical,WW,293,154,218
102,96,102096,102_96,Historical,WW,293,154,218
105,86,105086,105_86,Historical,WW,293,154,218
104,99,104099,104_99,Historical,WW,293,154,218
85,83,85083,85_83,Historical,WW,293,154,218
101,87,101087,101_87,Historical,WW,293,154,218
96,67,96067,96_67,Historical,WW,293,154,218
84,85,84085,84_85,Historical,WW,293,154,218
112,61,112061,112_61,Historical,WW,293,154,218
80,94,80094,80_94,Historical,WW,293,154,218
88,88,88088,88_88,Historical,WW,293,154,218
115,80,115080,115_80,Historical,WW,293,154,218
104,91,104091,104_91,Historical,WW,293,154,218
105,100,105100,105_100,Historical,WW,293,154,218
96,76,96076,96_76,Historical,WW,293,154,218
97,76,97076,97_76,Historical,WW,293,154,218
102,100,102100,102_100,Historical,WW,293,154,218
95,76,95076,95_76,Historical,WW,293,154,218
84,83,84083,84_83,Historical,WW,293,154,218
77,83,77083,77_83,Historical,WW,293,154,218
100,88,100088,100_88,Historical,WW,293,154,218
110,80,110080,110_80,Historical,WW,293,154,218
113,80,113080,113_80,Historical,WW,293,154,218
120,59,120059,120_59,Historical,WW,293,154,218
89,88,89088,89_88,Historical,WW,293,154,218
106,84,106084,106_84,Historical,WW,293,154,218
95,79,95079,95_79,Historical,WW,293,154,218
91,78,91078,91_78,Historical,WW,293,154,218
100,102,100102,100_102,Historical,WW,293,154,218
84,95,84095,84_95,Historical,WW,293,154,218
103,91,103091,103_91,Historical,WW,293,154,218
82,83,82083,82_83,Historical,WW,293,154,218
99,88,99088,99_88,Historical,WW,293,154,218
112,86,112086,112_86,Historical,WW,293,154,218
96,80,96080,96_80,Historical,WW,293,154,218
111,80,111080,111_80,Historical,WW,293,154,218
110,96,110096,110_96,Historical,WW,293,154,218
112,62,112062,112_62,Historical,WW,293,154,218
101,96,101096,101_96,Historical,WW,293,154,218
91,103,91103,91_103,Historical,WW,293,154,218
81,94,81094,81_94,Historical,WW,293,154,218
93,103,93103,93_103,Historical,WW,293,154,218
107,99,107099,107_99,Historical,WW,293,154,218
101,91,101091,101_91,Historical,WW,293,154,218
106,96,106096,106_96,Historical,WW,293,154,218
107,96,107096,107_96,Historical,WW,293,154,218
105,80,105080,105_80,Historical,WW,293,154,218
92,76,92076,92_76,Historical,WW,293,154,218
93,73,93073,93_73,Historical,WW,293,154,218
105,91,105091,105_91,Historical,WW,293,154,218
97,88,97088,97_88,Historical,WW,293,154,218
83,95,83095,83_95,Historical,WW,293,154,218
112,96,112096,112_96,Historical,WW,293,154,218
80,83,80083,80_83,Historical,WW,293,154,218
105,84,105084,105_84,Historical,WW,293,154,218
111,96,111096,111_96,Historical,WW,293,154,218
81,83,81083,81_83,Historical,WW,293,154,218
109,80,109080,109_80,Historical,WW,293,154,218
90,88,90088,90_88,Historical,WW,293,154,218
99,102,99102,99_102,Historical,WW,293,154,218
111,86,111086,111_86,Historical,WW,293,154,218
113,54,113054,113_54,Historical,WW,293,154,218
107,80,107080,107_80,Historical,WW,293,154,218
88,98,88098,88_98,Historical,WW,293,154,218
94,105,94105,94_105,Historical,WW,293,154,218
98,88,98088,98_88,Historical,WW,293,154,218
102,91,102091,102_91,Historical,WW,293,154,218
102,98,102098,102_98,Historical,WW,293,154,218
121,59,121059,121_59,Historical,WW,293,154,218
93,105,93105,93_105,Historical,WW,293,154,218
109,86,109086,109_86,Historical,WW,293,154,218
110,86,110086,110_86,Historical,WW,293,154,218
112,80,112080,112_80,Historical,WW,293,154,218
94,80,94080,94_80,Historical,WW,293,154,218
105,102,105102,105_102,Historical,WW,293,154,218
108,96,108096,108_96,Historical,WW,293,154,218
108,80,108080,108_80,Historical,WW,293,154,218
109,96,109096,109_96,Historical,WW,293,154,218
79,83,79083,79_83,Historical,WW,293,154,218
78,83,78083,78_83,Historical,WW,293,154,218
77,154,77154,77_154,Historical,WW,282,146,202
73,159,73159,73_159,Historical,WW,282,146,202
76,152,76152,76_152,Historical,WW,282,146,202
89,131,89131,89_131,Historical,WW,282,146,202
75,152,75152,75_152,Historical,WW,282,146,202
73,158,73158,73_158,Historical,WW,282,146,202
80,143,80143,80_143,Historical,WW,282,146,202
76,154,76154,76_154,Historical,WW,282,146,202
83,166,83166,83_166,Historical,WW,282,146,202
77,158,77158,77_158,Historical,WW,282,146,202
78,152,78152,78_152,Historical,WW,282,146,202
77,152,77152,77_152,Historical,WW,282,146,202
90,139,90139,90_139,Historical,WW,282,146,202
72,158,72158,72_158,Historical,WW,282,146,202
76,158,76158,76_158,Historical,WW,282,146,202
78,154,78154,78_154,Historical,WW,282,146,202
82,140,82140,82_140,Historical,WW,282,146,202
84,139,84139,84_139,Historical,WW,282,146,202
76,151,76151,76_151,Historical,WW,282,146,202
74,158,74158,74_158,Historical,WW,282,146,202
88,134,88134,88_134,Historical,WW,282,146,202
68,158,68158,68_158,Historical,WW,282,146,202
85,139,85139,85_139,Historical,WW,282,146,202
86,139,86139,86_139,Historical,WW,282,146,202
90,148,90148,90_148,Historical,WW,282,146,202
75,149,75149,75_149,Historical,WW,282,146,202
74,149,74149,74_149,Historical,WW,282,146,202
82,169,82169,82_169,Historical,WW,282,146,202
79,143,79143,79_143,Historical,WW,282,146,202
86,130,86130,86_130,Historical,WW,282,146,202
75,158,75158,75_158,Historical,WW,282,146,202
84,170,84170,84_170,Historical,WW,282,146,202
74,152,74152,74_152,Historical,WW,282,146,202
78,155,78155,78_155,Historical,WW,282,146,202
88,139,88139,88_139,Historical,WW,282,146,202
91,139,91139,91_139,Historical,WW,282,146,202
84,171,84171,84_171,Historical,WW,282,146,202
83,140,83140,83_140,Historical,WW,282,146,202
73,152,73152,73_152,Historical,WW,282,146,202
78,169,78169,78_169,Historical,WW,282,146,202
89,143,89143,89_143,Historical,WW,282,146,202
84,134,84134,84_134,Historical,WW,282,146,202
84,169,84169,84_169,Historical,WW,282,146,202
73,161,73161,73_161,Historical,WW,282,146,202
74,161,74161,74_161,Historical,WW,282,146,202
90,134,90134,90_134,Historical,WW,282,146,202
89,148,89148,89_148,Historical,WW,282,146,202
79,158,79158,79_158,Historical,WW,282,146,202
86,131,86131,86_131,Historical,WW,282,146,202
87,131,87131,87_131,Historical,WW,282,146,202
88,131,88131,88_131,Historical,WW,282,146,202
77,169,77169,77_169,Historical,WW,282,146,202
74,151,74151,74_151,Historical,WW,282,146,202
75,151,75151,75_151,Historical,WW,282,146,202
87,144,87144,87_144,Historical,WW,282,146,202
89,129,89129,89_129,Historical,WW,282,146,202
90,129,90129,90_129,Historical,WW,282,146,202
90,144,90144,90_144,Historical,WW,282,146,202
91,127,91127,91_127,Historical,WW,282,146,202
72,155,72155,72_155,Historical,WW,282,146,202
87,139,87139,87_139,Historical,WW,282,146,202
77,155,77155,77_155,Historical,WW,282,146,202
76,155,76155,76_155,Historical,WW,282,146,202
76,169,76169,76_169,Historical,WW,282,146,202
85,132,85132,85_132,Historical,WW,282,146,202
86,132,86132,86_132,Historical,WW,282,146,202
87,132,87132,87_132,Historical,WW,282,146,202
88,132,88132,88_132,Historical,WW,282,146,202
89,132,89132,89_132,Historical,WW,282,146,202
88,164,88164,88_164,Historical,WW,282,146,202
85,169,85169,85_169,Historical,WW,282,146,202
81,137,81137,81_137,Historical,WW,282,146,202
73,153,73153,73_153,Historical,WW,282,146,202
78,158,78158,78_158,Historical,WW,282,146,202
74,155,74155,74_155,Historical,WW,282,146,202
75,155,75155,75_155,Historical,WW,282,146,202
84,132,84132,84_132,Historical,WW,282,146,202
78,153,78153,78_153,Historical,WW,282,146,202
90,137,90137,90_137,Historical,WW,282,146,202
68,161,68161,68_161,Historical,WW,282,146,202
75,157,75157,75_157,Historical,WW,282,146,202
76,157,76157,76_157,Historical,WW,282,146,202
92,163,92163,92_163,Historical,WW,282,146,202
90,143,90143,90_143,Historical,WW,282,146,202
91,143,91143,91_143,Historical,WW,282,146,202
89,134,89134,89_134,Historical,WW,282,146,202
76,161,76161,76_161,Historical,WW,282,146,202
83,143,83143,83_143,Historical,WW,282,146,202
87,140,87140,87_140,Historical,WW,282,146,202
70,167,70167,70_167,Historical,WW,282,146,202
85,129,85129,85_129,Historical,WW,282,146,202
75,156,75156,75_156,Historical,WW,282,146,202
76,156,76156,76_156,Historical,WW,282,146,202
88,141,88141,88_141,Historical,WW,282,146,202
89,141,89141,89_141,Historical,WW,282,146,202
90,141,90141,90_141,Historical,WW,282,146,202
77,151,77151,77_151,Historical,WW,282,146,202
91,129,91129,91_129,Historical,WW,282,146,202
92,129,92129,92_129,Historical,WW,282,146,202
80,132,80132,80_132,Historical,WW,282,146,202
73,155,73155,73_155,Historical,WW,282,146,202
82,132,82132,82_132,Historical,WW,282,146,202
83,132,83132,83_132,Historical,WW,282,146,202
92,128,92128,92_128,Historical,WW,282,146,202
91,128,91128,91_128,Historical,WW,282,146,202
77,145,77145,77_145,Historical,WW,282,146,202
78,145,78145,78_145,Historical,WW,282,146,202
72,154,72154,72_154,Historical,WW,282,146,202
73,154,73154,73_154,Historical,WW,282,146,202
74,154,74154,74_154,Historical,WW,282,146,202
75,154,75154,75_154,Historical,WW,282,146,202
82,166,82166,82_166,Historical,WW,282,146,202
84,145,84145,84_145,Historical,WW,282,146,202
84,166,84166,84_166,Historical,WW,282,146,202
84,140,84140,84_140,Historical,WW,282,146,202
85,140,85140,85_140,Historical,WW,282,146,202
86,140,86140,86_140,Historical,WW,282,146,202
89,145,89145,89_145,Historical,WW,282,146,202
88,140,88140,88_140,Historical,WW,282,146,202
89,140,89140,89_140,Historical,WW,282,146,202
90,140,90140,90_140,Historical,WW,282,146,202
74,167,74167,74_167,Historical,WW,282,146,202
77,157,77157,77_157,Historical,WW,282,146,202
78,157,78157,78_157,Historical,WW,282,146,202
76,149,76149,76_149,Historical,WW,282,146,202
77,149,77149,77_149,Historical,WW,282,146,202
86,138,86138,86_138,Historical,WW,282,146,202
77,161,77161,77_161,Historical,WW,282,146,202
78,161,78161,78_161,Historical,WW,282,146,202
84,141,84141,84_141,Historical,WW,282,146,202
85,141,85141,85_141,Historical,WW,282,146,202
86,141,86141,86_141,Historical,WW,282,146,202
87,141,87141,87_141,Historical,WW,282,146,202
85,144,85144,85_144,Historical,WW,282,146,202
86,144,86144,86_144,Historical,WW,282,146,202
83,133,83133,83_133,Historical,WW,282,146,202
88,144,88144,88_144,Historical,WW,282,146,202
89,144,89144,89_144,Historical,WW,282,146,202
86,133,86133,86_133,Historical,WW,282,146,202
87,133,87133,87_133,Historical,WW,282,146,202
81,132,81132,81_132,Historical,WW,282,146,202
89,133,89133,89_133,Historical,WW,282,146,202
90,133,90133,90_133,Historical,WW,282,146,202
74,159,74159,74_159,Historical,WW,282,146,202
75,159,75159,75_159,Historical,WW,282,146,202
76,159,76159,76_159,Historical,WW,282,146,202
77,159,77159,77_159,Historical,WW,282,146,202
78,159,78159,78_159,Historical,WW,282,146,202
79,159,79159,79_159,Historical,WW,282,146,202
83,169,83169,83_169,Historical,WW,282,146,202
74,150,74150,74_150,Historical,WW,282,146,202
75,150,75150,75_150,Historical,WW,282,146,202
76,150,76150,76_150,Historical,WW,282,146,202
77,150,77150,77_150,Historical,WW,282,146,202
81,143,81143,81_143,Historical,WW,282,146,202
82,143,82143,82_143,Historical,WW,282,146,202
85,163,85163,85_163,Historical,WW,282,146,202
86,163,86163,86_163,Historical,WW,282,146,202
84,143,84143,84_143,Historical,WW,282,146,202
85,143,85143,85_143,Historical,WW,282,146,202
86,143,86143,86_143,Historical,WW,282,146,202
87,143,87143,87_143,Historical,WW,282,146,202
88,143,88143,88_143,Historical,WW,282,146,202
81,138,81138,81_138,Historical,WW,282,146,202
82,138,82138,82_138,Historical,WW,282,146,202
83,138,83138,83_138,Historical,WW,282,146,202
75,161,75161,75_161,Historical,WW,282,146,202
82,141,82141,82_141,Historical,WW,282,146,202
83,141,83141,83_141,Historical,WW,282,146,202
72,156,72156,72_156,Historical,WW,282,146,202
73,156,73156,73_156,Historical,WW,282,146,202
74,156,74156,74_156,Historical,WW,282,146,202
84,144,84144,84_144,Historical,WW,282,146,202
91,138,91138,91_138,Historical,WW,282,146,202
77,156,77156,77_156,Historical,WW,282,146,202
78,156,78156,78_156,Historical,WW,282,146,202
75,160,75160,75_160,Historical,WW,282,146,202
76,160,76160,76_160,Historical,WW,282,146,202
77,160,77160,77_160,Historical,WW,282,146,202
78,160,78160,78_160,Historical,WW,282,146,202
88,133,88133,88_133,Historical,WW,282,146,202
80,160,80160,80_160,Historical,WW,282,146,202
81,142,81142,81_142,Historical,WW,282,146,202
82,142,82142,82_142,Historical,WW,282,146,202
83,142,83142,83_142,Historical,WW,282,146,202
84,142,84142,84_142,Historical,WW,282,146,202
85,142,85142,85_142,Historical,WW,282,146,202
86,142,86142,86_142,Historical,WW,282,146,202
87,142,87142,87_142,Historical,WW,282,146,202
88,142,88142,88_142,Historical,WW,282,146,202
89,142,89142,89_142,Historical,WW,282,146,202
90,142,90142,90_142,Historical,WW,282,146,202
91,142,91142,91_142,Historical,WW,282,146,202
82,137,82137,82_137,Historical,WW,282,146,202
83,137,83137,83_137,Historical,WW,282,146,202
84,137,84137,84_137,Historical,WW,282,146,202
85,137,85137,85_137,Historical,WW,282,146,202
86,137,86137,86_137,Historical,WW,282,146,202
72,157,72157,72_157,Historical,WW,282,146,202
73,157,73157,73_157,Historical,WW,282,146,202
74,157,74157,74_157,Historical,WW,282,146,202
80,134,80134,80_134,Historical,WW,282,146,202
81,134,81134,81_134,Historical,WW,282,146,202
82,134,82134,82_134,Historical,WW,282,146,202
83,134,83134,83_134,Historical,WW,282,146,202
76,146,76146,76_146,Historical,WW,282,146,202
84,138,84138,84_138,Historical,WW,282,146,202
85,138,85138,85_138,Historical,WW,282,146,202
87,134,87134,87_134,Historical,WW,282,146,202
80,146,80146,80_146,Historical,WW,282,146,202
81,146,81146,81_146,Historical,WW,282,146,202
82,146,82146,82_146,Historical,WW,282,146,202
90,138,90138,90_138,Historical,WW,282,146,202
80,161,80161,80_161,Historical,WW,282,146,202
73,151,73151,73_151,Historical,WW,282,146,202
86,146,86146,86_146,Historical,WW,282,146,202
87,146,87146,87_146,Historical,WW,282,146,202
88,146,88146,88_146,Historical,WW,282,146,202
89,146,89146,89_146,Historical,WW,282,146,202
78,151,78151,78_151,Historical,WW,282,146,202
79,160,79160,79_160,Historical,WW,282,146,202
82,131,82131,82_131,Historical,WW,282,146,202
83,131,83131,83_131,Historical,WW,282,146,202
84,131,84131,84_131,Historical,WW,282,146,202
85,131,85131,85_131,Historical,WW,282,146,202
